controllable,controllable,controllable,controllable,controllable,dynamic,output
7.821812412091588840e-01,2.430990516698801063e-01,9.442769354643539836e-01,4.929655003622382958e-01,3.370160835895734674e-01,4.789252223788359464e-01,3.299308201329456680e-01
0.000000000000000000e+00,1.000000000000000000e+00,3.929806711808366253e-17,1.000000000000000000e+00,1.000000000000000000e+00,5.236056447029113770e-01,9.651379659771919250e-04
8.130142092704772949e-01,2.500593960285186768e-01,9.382910728454589844e-01,4.433414340019226074e-01,3.707765340805053711e-01,4.869797825813293457e-01,3.456875681877136230e-01
1.000000000000000000e+00,4.103779792785644531e-01,8.055120706558227539e-01,0.000000000000000000e+00,1.000000000000000000e+00,4.811867475509643555e-01,2.036957303062081337e-04
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.855839610099792480e-01,5.256167054176330566e-01,1.493435353040695190e-03
1.000000000000000000e+00,2.606753408908843994e-01,8.221716284751892090e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.382195115089416504e-01,2.518457476980984211e-04
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.445995092391967773e-01,5.878438949584960938e-01,3.261187672615051270e-02
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.121848344802856445e-01,6.190300583839416504e-01,9.072539210319519043e-02
9.001950621604919434e-01,3.188525736331939697e-01,9.620654582977294922e-01,3.492656350135803223e-01,3.744400739669799805e-01,6.613599658012390137e-01,4.259813427925109863e-01
1.000000000000000000e+00,4.029110372066497803e-01,1.000000000000000000e+00,1.092079430818557739e-01,3.594516515731811523e-01,6.744163036346435547e-01,2.334484457969665527e-01
5.252435207366943359e-01,3.104852735996246338e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.490369319915771484e-01,7.000695466995239258e-01,1.044686511158943176e-02
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.055039048194885254e-01,0.000000000000000000e+00,6.714249253273010254e-01,7.503692805767059326e-02
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.252119123935699463e-01,3.209215998649597168e-01,7.140635848045349121e-01,2.552244365215301514e-01
1.000000000000000000e+00,8.236466050148010254e-01,9.535399079322814941e-01,2.835044264793395996e-01,3.531310856342315674e-01,7.189785242080688477e-01,8.597503602504730225e-02
7.477086037397384644e-02,3.228780031204223633e-01,1.000000000000000000e+00,3.567753732204437256e-01,3.675161898136138916e-01,7.448407411575317383e-01,1.200528264045715332e+00
5.282777175307273865e-02,1.271640807390213013e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.585452795028686523e-01,1.041965326294302940e-03
1.805878430604934692e-01,6.125450134277343750e-01,7.188240885734558105e-01,9.582085609436035156e-01,3.670754730701446533e-01,7.907310724258422852e-01,2.123094797134399414e-01
2.568640001118183136e-02,2.838829159736633301e-01,9.907397627830505371e-01,5.581303834915161133e-01,3.878897428512573242e-01,7.963364124298095703e-01,6.556371450424194336e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.739849627017974854e-01,1.000000000000000000e+00,8.008849024772644043e-01,1.659148721955716610e-03
2.223449200391769409e-01,4.680209755897521973e-01,9.551097154617309570e-01,3.643446862697601318e-01,4.413981437683105469e-01,7.538565993309020996e-01,8.952535986900329590e-01
0.000000000000000000e+00,2.709968388080596924e-01,1.000000000000000000e+00,3.145437538623809814e-01,8.264670968055725098e-01,7.210600376129150391e-01,3.246268630027770996e-02
0.000000000000000000e+00,2.485319226980209351e-01,1.000000000000000000e+00,3.275619447231292725e-01,3.478482961654663086e-01,6.857962012290954590e-01,1.240741610527038574e+00
0.000000000000000000e+00,3.331669270992279053e-01,1.000000000000000000e+00,3.301945626735687256e-01,3.047505617141723633e-01,6.472297310829162598e-01,1.177971959114074707e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.454116880893707275e-01,3.536960184574127197e-01,6.029964685440063477e-01,1.725528001785278320e+00
