evaluation,mae
2.000000000000000000e+00,2.584247969426214819e+00
1.000000000000000000e+01,2.458207183480262792e+00
2.000000000000000000e+01,2.138243311643600375e+00
3.000000000000000000e+01,5.708898448944091930e-01
4.000000000000000000e+01,1.048444721698760906e+00
5.000000000000000000e+01,1.247029508948326093e+00
6.000000000000000000e+01,6.898880434036255282e-01
7.000000000000000000e+01,6.865631818771362749e-01
8.000000000000000000e+01,4.271009302139281982e-01
9.000000000000000000e+01,4.305595254898071378e-01
1.000000000000000000e+02,7.804898858070373757e-01
