evaluation,mae
2.000000000000000000e+00,1.566261305212974575e+00
1.000000000000000000e+01,1.331928150653839182e+00
2.000000000000000000e+01,1.197905700206756574e+00
3.000000000000000000e+01,5.041885542869567471e-01
4.000000000000000000e+01,6.126815223693847789e-01
5.000000000000000000e+01,4.123177242279052468e-01
6.000000000000000000e+01,3.953659224510193138e-01
7.000000000000000000e+01,4.008060383796692161e-01
8.000000000000000000e+01,3.942440271377563588e-01
9.000000000000000000e+01,3.976821660995483176e-01
1.000000000000000000e+02,2.668362617492675559e-01
