evaluation,mae
2.000000000000000000e+00,1.621000102758407557e+00
1.000000000000000000e+01,8.256844425201416149e-01
2.000000000000000000e+01,5.123000907897948819e-01
3.000000000000000000e+01,4.278239250183105691e-01
4.000000000000000000e+01,4.275647044181823953e-01
5.000000000000000000e+01,4.316930747032165505e-01
6.000000000000000000e+01,1.983094573020935114e-01
7.000000000000000000e+01,2.008777451515197654e-01
8.000000000000000000e+01,2.221706223487854015e-01
9.000000000000000000e+01,2.228348183631896906e-01
1.000000000000000000e+02,2.250897526741027777e-01
