controllable,controllable,controllable,controllable,controllable,dynamic,output
5.951057930949686936e-01,4.198110615713148697e-01,3.210828197332570300e-01,9.425241135572304252e-02,8.121304465763923286e-01,7.651930301674627621e-01,4.100234755484978566e-02
5.471301078796386719e-01,5.601329803466796875e-01,5.447358489036560059e-01,9.654575586318969727e-02,9.695469737052917480e-01,7.747936844825744629e-01,8.069170266389846802e-02
7.122668903321027756e-03,9.850822687149047852e-01,9.693198204040527344e-01,8.364880681037902832e-01,6.316913962364196777e-01,7.430261373519897461e-01,2.774261869490146637e-03
5.910196900367736816e-01,4.620629549026489258e-01,7.785008549690246582e-01,1.019113212823867798e-01,9.674313068389892578e-01,7.866731286048889160e-01,2.969080209732055664e-02
8.949710726737976074e-01,3.259217441082000732e-01,1.172203272581100464e-01,9.973900914192199707e-01,1.073928698897361755e-01,7.598873972892761230e-01,2.155755879357457161e-03
5.083991289138793945e-01,6.615850925445556641e-01,5.015038326382637024e-02,3.581224679946899414e-01,7.618603855371475220e-02,7.620654702186584473e-01,2.943162620067596436e-01
3.779707551002502441e-01,8.586564064025878906e-01,7.802166342735290527e-01,5.308109521865844727e-01,2.776001989841461182e-01,7.850888371467590332e-01,2.454378902912139893e-01
7.280340790748596191e-02,9.218141436576843262e-01,1.373900771141052246e-01,6.437588017433881760e-03,6.238889880478382111e-03,8.237127065658569336e-01,2.704166807234287262e-02
3.706613183021545410e-01,2.182596772909164429e-01,6.818577647209167480e-01,1.511069834232330322e-01,6.396734714508056641e-01,8.172698020935058594e-01,5.194950699806213379e-01
1.186740472912788391e-01,6.548876166343688965e-01,5.225162506103515625e-01,3.289356529712677002e-01,6.152752637863159180e-01,7.943565249443054199e-01,4.176491796970367432e-01
6.713551282882690430e-01,9.910240769386291504e-01,2.846306264400482178e-01,1.650503650307655334e-02,8.878459334373474121e-01,8.116109967231750488e-01,1.531955902464687824e-03
8.890010118484497070e-01,3.790712356567382812e-01,3.208471089601516724e-02,8.669930100440979004e-01,8.522224426269531250e-01,7.666181325912475586e-01,1.175218421849422157e-04
3.655181229114532471e-01,0.000000000000000000e+00,6.108549833297729492e-01,0.000000000000000000e+00,8.947305083274841309e-01,7.958949804306030273e-01,3.573962450027465820e-01
2.300641834735870361e-01,2.038730531930923462e-01,8.157019615173339844e-01,2.090970873832702637e-01,4.423390030860900879e-01,7.530543208122253418e-01,1.602995276451110840e+00
2.239399403333663940e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.523247599601745605e-01,2.043766726274043322e-04
1.958775222301483154e-01,1.312395930290222168e-01,1.000000000000000000e+00,2.419539988040924072e-01,0.000000000000000000e+00,7.385848760604858398e-01,4.084493517875671387e-01
5.945480428636074066e-03,9.112715721130371094e-02,1.096057593822479248e-01,3.991132378578186035e-01,6.251425743103027344e-01,6.921955943107604980e-01,3.665483593940734863e-01
1.736237108707427979e-01,3.263474404811859131e-01,1.062674596905708313e-01,7.075159549713134766e-01,5.666734576225280762e-01,6.931259632110595703e-01,1.319068074226379395e-01
2.278852313756942749e-01,9.345857053995132446e-02,7.721238732337951660e-01,1.336639076471328735e-01,5.588539838790893555e-01,7.093414068222045898e-01,8.966467976570129395e-01
