evaluation,mape
2.000000000000000000e+00,9.872585328577340169e-01
1.000000000000000000e+01,7.275793089135936809e-01
2.000000000000000000e+01,4.145906897940455638e-01
3.000000000000000000e+01,3.735255881070796979e-01
4.000000000000000000e+01,2.019267596916431151e-01
5.000000000000000000e+01,9.223778857473574622e-02
6.000000000000000000e+01,8.753965901885420176e-02
7.000000000000000000e+01,5.872237013417323098e-02
8.000000000000000000e+01,6.477665408251642720e-02
9.000000000000000000e+01,8.065235458488587139e-02
1.000000000000000000e+02,8.467009996988496268e-02
