# evaluation,mean,std
2.000000000000000000e+00 8.886052761644332998e-01 1.471164326518319687e-01
1.000000000000000000e+01 8.150148770616854055e-01 1.628854070040338387e-01
2.000000000000000000e+01 6.757068722773207359e-01 1.821214915289652014e-01
3.000000000000000000e+01 5.639899130897677582e-01 1.758377741959348262e-01
4.000000000000000000e+01 4.414705832717051304e-01 1.637888262174498066e-01
5.000000000000000000e+01 3.514199506507516002e-01 1.574182434100937222e-01
6.000000000000000000e+01 2.978226175463276615e-01 1.521926301319148356e-01
7.000000000000000000e+01 2.522545521963078241e-01 1.429719050405967307e-01
8.000000000000000000e+01 2.367359596519036657e-01 1.393572011813872802e-01
9.000000000000000000e+01 2.084460077053995886e-01 1.362896211112028522e-01
1.000000000000000000e+02 1.915799702952667993e-01 1.286274999910288763e-01
