evaluation,mape
2.000000000000000000e+00,9.248799465587729252e-01
1.000000000000000000e+01,8.470431233814653682e-01
2.000000000000000000e+01,3.297758965337627135e-01
3.000000000000000000e+01,4.259087341472830857e-01
4.000000000000000000e+01,1.011481329833539416e-01
5.000000000000000000e+01,1.404270632124870188e-01
6.000000000000000000e+01,1.176085174371537673e-01
7.000000000000000000e+01,7.354188204647664484e-02
8.000000000000000000e+01,6.588589104005850017e-02
9.000000000000000000e+01,6.324146025947650906e-02
1.000000000000000000e+02,5.634045348658405644e-02
