evaluation,mape
2.000000000000000000e+00,9.881633490137210485e-01
1.000000000000000000e+01,9.360092367310884898e-01
2.000000000000000000e+01,6.111281306246694189e-01
3.000000000000000000e+01,7.761201306144759338e-01
4.000000000000000000e+01,2.427346534252032839e-01
5.000000000000000000e+01,2.294324625293831243e-01
6.000000000000000000e+01,7.834590934198275292e-02
7.000000000000000000e+01,9.293656006471755215e-02
8.000000000000000000e+01,9.001223401528074541e-02
9.000000000000000000e+01,8.461327717640687585e-02
1.000000000000000000e+02,7.218518050844952016e-02
