evaluation,mape
2.000000000000000000e+00,9.889378076737532774e-01
1.000000000000000000e+01,9.573111086961112459e-01
2.000000000000000000e+01,3.477476305009908342e-01
3.000000000000000000e+01,5.579843051025864531e-01
4.000000000000000000e+01,4.120045170861492689e-01
5.000000000000000000e+01,1.855266301165948983e-01
6.000000000000000000e+01,1.857140487913299942e-01
7.000000000000000000e+01,1.806951715191054686e-01
8.000000000000000000e+01,1.799722669890529703e-01
9.000000000000000000e+01,1.758162707813869796e-01
1.000000000000000000e+02,1.763862971200166607e-01
