evaluation,mape
2.000000000000000000e+00,8.564978706718311408e-01
1.000000000000000000e+01,8.582768490713210685e-01
2.000000000000000000e+01,8.876025408330319166e-01
3.000000000000000000e+01,9.233914012130115534e-01
4.000000000000000000e+01,9.272229817561538079e-01
5.000000000000000000e+01,6.768501314836719018e-01
6.000000000000000000e+01,5.903676924990494124e-01
7.000000000000000000e+01,3.860226874925953844e-01
8.000000000000000000e+01,3.870507390213762111e-01
9.000000000000000000e+01,2.656523356394549507e-01
1.000000000000000000e+02,1.883771016877283100e-01
