evaluation,mape
2.000000000000000000e+00,8.865042865819787732e-01
1.000000000000000000e+01,7.361704902645064275e-01
2.000000000000000000e+01,6.893448887454367568e-01
3.000000000000000000e+01,5.050721679078928883e-01
4.000000000000000000e+01,4.887785063487901649e-01
5.000000000000000000e+01,2.618583600530319799e-01
6.000000000000000000e+01,3.693508785833897190e-01
7.000000000000000000e+01,3.528505347208700238e-01
8.000000000000000000e+01,3.554024428099195054e-01
9.000000000000000000e+01,3.605340131690544236e-01
1.000000000000000000e+02,2.985690388649176463e-01
