1.693291962146759033e-01,1.588677316904067993e-01,5.296971201896667480e-01,0.000000000000000000e+00,3.290877640247344971e-01,6.441023349761962891e-01,-1.841358780860900879e+00
1.771695017814636230e-01,1.560358107089996338e-01,5.197326540946960449e-01,5.000000074505805969e-02,3.227843940258026123e-01,6.480900645256042480e-01,-2.204668045043945312e+00
1.843879818916320801e-01,1.538411974906921387e-01,5.091679692268371582e-01,1.000000014901161194e-01,3.185223937034606934e-01,6.511999964714050293e-01,-2.572651863098144531e+00
1.906978487968444824e-01,1.522135734558105469e-01,4.986530840396881104e-01,1.500000059604644775e-01,3.155951201915740967e-01,6.535968184471130371e-01,-2.906283617019653320e+00
1.959141641855239868e-01,1.510604768991470337e-01,4.888835549354553223e-01,2.000000029802322388e-01,3.135696649551391602e-01,6.554129719734191895e-01,-3.162677526473999023e+00
2.000250816345214844e-01,1.502828449010848999e-01,4.804636538028717041e-01,2.500000000000000000e-01,3.121756613254547119e-01,6.567621827125549316e-01,-3.303635597229003906e+00
2.030500322580337524e-01,1.498158574104309082e-01,4.738802909851074219e-01,3.000000119209289551e-01,3.112375736236572266e-01,6.577445864677429199e-01,-3.304392814636230469e+00
2.050569951534271240e-01,1.496204435825347900e-01,4.694761037826538086e-01,3.499999940395355225e-01,3.106426298618316650e-01,6.584405303001403809e-01,-3.159807443618774414e+00
2.061108499765396118e-01,1.496913582086563110e-01,4.674864709377288818e-01,4.000000059604644775e-01,3.103198707103729248e-01,6.589187383651733398e-01,-2.885920047760009766e+00
4.045757055282592773e-01,8.818789720535278320e-01,8.085282444953918457e-01,4.500000178813934326e-01,1.714190840721130371e-01,3.912391886115074158e-02,-2.748123884201049805e+00
4.046193957328796387e-01,8.821880817413330078e-01,8.286933898925781250e-01,5.000000000000000000e-01,1.555362343788146973e-01,3.878203779458999634e-02,-3.032983779907226562e+00
4.046446084976196289e-01,8.823790550231933594e-01,8.416090011596679688e-01,5.499999523162841797e-01,1.435268521308898926e-01,3.856913372874259949e-02,-3.184824228286743164e+00
4.046603143215179443e-01,8.825024366378784180e-01,8.500731587409973145e-01,6.000000238418579102e-01,1.346519440412521362e-01,3.843077272176742554e-02,-3.181609153747558594e+00
4.046706557273864746e-01,8.825856447219848633e-01,8.557718396186828613e-01,6.499999761581420898e-01,1.281203031539916992e-01,3.833918273448944092e-02,-3.023662328720092773e+00
4.046771824359893799e-01,8.826423883438110352e-01,8.596963882446289062e-01,6.999999880790710449e-01,1.233104020357131958e-01,3.827530890703201294e-02,-2.733581304550170898e+00
4.046821594238281250e-01,8.826811909675598145e-01,8.624086380004882812e-01,7.500000000000000000e-01,1.197840198874473572e-01,3.822994977235794067e-02,-2.350903034210205078e+00
4.046857655048370361e-01,8.827114105224609375e-01,8.642883300781250000e-01,8.000000119209289551e-01,1.171844676136970520e-01,3.819907829165458679e-02,-1.923251748085021973e+00
4.046876430511474609e-01,8.827301859855651855e-01,8.655776381492614746e-01,8.500000238418579102e-01,1.152580082416534424e-01,3.817665576934814453e-02,-1.496692299842834473e+00
2.176748216152191162e-01,4.127829670906066895e-01,8.300334215164184570e-01,8.999999761581420898e-01,1.034487187862396240e-01,9.975340366363525391e-01,-1.176320552825927734e+00
2.197695523500442505e-01,4.131056666374206543e-01,8.302816152572631836e-01,9.499999880790710449e-01,1.020464077591896057e-01,9.982188344001770020e-01,-1.165859580039978027e+00
2.223167419433593750e-01,4.132873415946960449e-01,8.304373025894165039e-01,1.000000000000000000e+00,1.012601107358932495e-01,9.986119866371154785e-01,-1.156587839126586914e+00
