4.046701490879058838e-01,8.825738430023193359e-01,8.555110096931457520e-01,5.741022825241088867e-01,1.291778832674026489e-01,0.000000000000000000e+00,-3.137679100036621094e+00
4.046448767185211182e-01,8.823881745338439941e-01,8.422138690948486328e-01,5.739504098892211914e-01,1.427414566278457642e-01,5.000000074505805969e-02,-3.197266578674316406e+00
4.045839011669158936e-01,8.819692730903625488e-01,8.133648633956909180e-01,5.735734105110168457e-01,1.673430651426315308e-01,1.000000014901161194e-01,-3.039221763610839844e+00
4.044192433357238770e-01,8.808805346488952637e-01,7.509683370590209961e-01,5.726357102394104004e-01,2.063066959381103516e-01,1.500000059604644775e-01,-2.697085142135620117e+00
4.039774537086486816e-01,8.782857060432434082e-01,6.633976697921752930e-01,5.704184770584106445e-01,2.482701987028121948e-01,2.000000029802322388e-01,-2.239107131958007812e+00
4.030928015708923340e-01,8.729702234268188477e-01,5.930957198143005371e-01,5.659210681915283203e-01,2.779273390769958496e-01,2.500000000000000000e-01,-1.746265053749084473e+00
4.012353122234344482e-01,8.611823916435241699e-01,5.420046448707580566e-01,5.561656951904296875e-01,2.958615720272064209e-01,3.000000119209289551e-01,-1.290581226348876953e+00
1.915713846683502197e-01,1.513359546661376953e-01,4.939108490943908691e-01,2.686679363250732422e-01,3.161698877811431885e-01,3.499999940395355225e-01,-1.588153362274169922e+00
1.929574906826019287e-01,1.500571668148040771e-01,4.906519651412963867e-01,2.698164880275726318e-01,3.153339922428131104e-01,4.000000059604644775e-01,-1.980147719383239746e+00
1.945934742689132690e-01,1.493748277425765991e-01,4.873736798763275146e-01,2.710015177726745605e-01,3.145421445369720459e-01,4.500000178813934326e-01,-2.374568462371826172e+00
1.963345706462860107e-01,1.490679234266281128e-01,4.841832816600799561e-01,2.721588611602783203e-01,3.137937784194946289e-01,5.000000000000000000e-01,-2.738393783569335938e+00
1.980977356433868408e-01,1.490412503480911255e-01,4.812255203723907471e-01,2.732591927051544189e-01,3.130833208560943604e-01,5.499999523162841797e-01,-3.036744356155395508e+00
1.998223513364791870e-01,1.492929309606552124e-01,4.787278771400451660e-01,2.742794454097747803e-01,3.124046921730041504e-01,6.000000238418579102e-01,-3.238351821899414062e+00
2.014605104923248291e-01,1.498880684375762939e-01,4.770274162292480469e-01,2.752061784267425537e-01,3.117467761039733887e-01,6.499999761581420898e-01,-3.320988416671752930e+00
2.029639780521392822e-01,1.509681344032287598e-01,4.766486585140228271e-01,2.760231494903564453e-01,3.110921978950500488e-01,6.999999880790710449e-01,-3.275565862655639648e+00
2.042714804410934448e-01,1.528076380491256714e-01,4.784521460533142090e-01,2.767111063003540039e-01,3.104095757007598877e-01,7.500000000000000000e-01,-3.107870578765869141e+00
2.052965313196182251e-01,1.560072302818298340e-01,4.840559959411621094e-01,2.772377133369445801e-01,3.096241652965545654e-01,8.000000119209289551e-01,-2.837552309036254883e+00
2.058768868446350098e-01,1.622175276279449463e-01,4.974033236503601074e-01,2.775356471538543701e-01,3.085075020790100098e-01,8.500000238418579102e-01,-2.494844913482666016e+00
2.055474817752838135e-01,1.818929463624954224e-01,5.397307276725769043e-01,2.773971259593963623e-01,3.053358793258666992e-01,8.999999761581420898e-01,-2.117709875106811523e+00
2.169875353574752808e-01,3.348298668861389160e-01,7.684920430183410645e-01,2.831198573112487793e-01,2.472760379314422607e-01,9.499999880790710449e-01,-1.891201376914978027e+00
2.199774235486984253e-01,3.623802661895751953e-01,7.942346930503845215e-01,2.847867310047149658e-01,2.204779535531997681e-01,1.000000000000000000e+00,-1.709685087203979492e+00
