evaluation,mape
2.000000000000000000e+00,9.257345905474464454e-01
1.000000000000000000e+01,7.904295242202802330e-01
2.000000000000000000e+01,8.937701393505116387e-01
3.000000000000000000e+01,8.222512280668836659e-01
4.000000000000000000e+01,8.343152580886952219e-01
5.000000000000000000e+01,8.030452785528398030e-01
6.000000000000000000e+01,6.314581764588048651e-01
7.000000000000000000e+01,5.828490280506726240e-01
8.000000000000000000e+01,2.715149857158014601e-01
9.000000000000000000e+01,2.947931557008738879e-01
1.000000000000000000e+02,1.149584991671120660e-01
