evaluation,mape
2.000000000000000000e+00,9.143352464604767027e-01
1.000000000000000000e+01,9.201244891998094921e-01
2.000000000000000000e+01,3.126401845084046949e-01
3.000000000000000000e+01,4.958103060830162390e-01
4.000000000000000000e+01,4.860572873034492702e-01
5.000000000000000000e+01,4.817078080064077228e-01
6.000000000000000000e+01,4.058528242378695028e-01
7.000000000000000000e+01,3.976869032105307955e-01
8.000000000000000000e+01,3.951773437505301523e-01
9.000000000000000000e+01,3.950675736968882745e-01
1.000000000000000000e+02,3.919518459348690920e-01
