evaluation,mape
2.000000000000000000e+00,9.549021537166545448e-01
1.000000000000000000e+01,8.845660290138788184e-01
2.000000000000000000e+01,2.408219139800595321e-01
3.000000000000000000e+01,5.118928725331853835e-01
4.000000000000000000e+01,5.041214837299338170e-01
5.000000000000000000e+01,5.044383757831309989e-01
6.000000000000000000e+01,5.175033006051339424e-01
7.000000000000000000e+01,5.173384584874417547e-01
8.000000000000000000e+01,3.542568930050926101e-01
9.000000000000000000e+01,3.034298663513971817e-01
1.000000000000000000e+02,3.451529482633658441e-01
