evaluation,mape
2.000000000000000000e+00,9.681914604369749044e-01
1.000000000000000000e+01,8.454162292517970467e-01
2.000000000000000000e+01,3.906052657488734980e-01
3.000000000000000000e+01,5.307883217315585433e-01
4.000000000000000000e+01,2.083407385360435127e-01
5.000000000000000000e+01,8.627877924996089909e-02
6.000000000000000000e+01,6.724086266721740479e-02
7.000000000000000000e+01,5.031260663319139098e-02
8.000000000000000000e+01,5.353768242408012135e-02
9.000000000000000000e+01,5.740214467418194161e-02
1.000000000000000000e+02,5.193255183845334189e-02
