# evaluation,mean,std
2.000000000000000000e+00 8.890635868850143009e-01 1.422208449027537458e-01
1.000000000000000000e+01 6.980345783671808579e-01 2.424801632520054151e-01
2.000000000000000000e+01 5.666970507815075608e-01 2.227551480005232343e-01
3.000000000000000000e+01 5.244624954360174174e-01 2.014966408885550953e-01
4.000000000000000000e+01 4.266706152232503380e-01 1.943167226213315668e-01
5.000000000000000000e+01 3.657989838721217857e-01 1.813125087115552148e-01
6.000000000000000000e+01 3.173088797393008309e-01 1.718187758961707834e-01
7.000000000000000000e+01 2.802940755041246623e-01 1.456785186998259540e-01
8.000000000000000000e+01 2.518185582227044361e-01 1.355412538054578953e-01
9.000000000000000000e+01 2.363434234503842546e-01 1.330587186604808014e-01
1.000000000000000000e+02 2.080435468586566139e-01 1.366952838737705012e-01
