evaluation,mape
2.000000000000000000e+00,9.272105694592185365e-01
1.000000000000000000e+01,7.963843998690126602e-01
2.000000000000000000e+01,6.041579060765231990e-01
3.000000000000000000e+01,6.041589475174078405e-01
4.000000000000000000e+01,5.250798653556142392e-01
5.000000000000000000e+01,3.448221567024608580e-01
6.000000000000000000e+01,3.357247112221291574e-01
7.000000000000000000e+01,3.426821853400838780e-01
8.000000000000000000e+01,3.420845464114007362e-01
9.000000000000000000e+01,3.400617813118989030e-01
1.000000000000000000e+02,3.329549982315850865e-01
