evaluation,mape
2.000000000000000000e+00,9.414316039655235002e-01
1.000000000000000000e+01,7.943597876308484684e-01
2.000000000000000000e+01,9.180101070861107493e-01
3.000000000000000000e+01,9.234009970079486429e-01
4.000000000000000000e+01,2.276407881791895071e-01
5.000000000000000000e+01,2.424070953165079478e-01
6.000000000000000000e+01,2.546039429219038031e-01
7.000000000000000000e+01,2.432001808533885423e-01
8.000000000000000000e+01,2.582346852488145439e-01
9.000000000000000000e+01,2.412871981625123174e-01
1.000000000000000000e+02,2.359253249429751620e-01
