evaluation,mape
2.000000000000000000e+00,9.391690437284740955e-01
1.000000000000000000e+01,7.882258360775196149e-01
2.000000000000000000e+01,7.195880273582260234e-01
3.000000000000000000e+01,4.613130371680183028e-01
4.000000000000000000e+01,3.108326852831222453e-01
5.000000000000000000e+01,2.938398416529395263e-01
6.000000000000000000e+01,2.136958281372293433e-01
7.000000000000000000e+01,2.513257145871360398e-01
8.000000000000000000e+01,2.518005662157969393e-01
9.000000000000000000e+01,2.429986182764961866e-01
1.000000000000000000e+02,2.069596129848662036e-01
