evaluation,mape
2.000000000000000000e+00,8.776650716526068763e-01
1.000000000000000000e+01,7.685362185118471690e-01
2.000000000000000000e+01,3.091367102934165501e-01
3.000000000000000000e+01,3.582043615729177399e-02
4.000000000000000000e+01,2.612185369461764162e-02
5.000000000000000000e+01,3.084653880365404929e-02
6.000000000000000000e+01,2.059647391780526290e-02
7.000000000000000000e+01,8.524307202650637655e-03
8.000000000000000000e+01,8.763438346697927442e-03
9.000000000000000000e+01,8.134453172168844975e-03
1.000000000000000000e+02,5.602933672818443366e-03
