evaluation,mape
2.000000000000000000e+00,9.687285027438440332e-01
1.000000000000000000e+01,6.967427412874068748e-01
2.000000000000000000e+01,4.164346624194852908e-01
3.000000000000000000e+01,4.040737419057683355e-01
4.000000000000000000e+01,4.411484636468522846e-01
5.000000000000000000e+01,3.874695302904864747e-01
6.000000000000000000e+01,3.696163739511499347e-01
7.000000000000000000e+01,2.110478668967115945e-01
8.000000000000000000e+01,2.186352438531250220e-01
9.000000000000000000e+01,2.159823638596687356e-01
1.000000000000000000e+02,2.221275911826784133e-01
