controllable,controllable,controllable,controllable,controllable,environmental,output
1.997167915105819702e-01,1.492711156606674194e-01,4.788662195205688477e-01,2.742217183113098145e-01,3.124475181102752686e-01,5.969991683959960938e-01,-3.229443550109863281e+00
1.975623965263366699e-01,1.490216702222824097e-01,4.820875525474548340e-01,2.729324102401733398e-01,3.132926225662231445e-01,5.347628593444824219e-01,-2.954763174057006836e+00
2.013063281774520874e-01,1.498242914676666260e-01,4.771146774291992188e-01,2.750750184059143066e-01,3.118447661399841309e-01,6.433688998222351074e-01,-3.317346096038818359e+00
1.968051046133041382e-01,1.490808576345443726e-01,4.834751784801483154e-01,2.724165618419647217e-01,3.135998845100402832e-01,5.125570893287658691e-01,-2.820811510086059570e+00
2.027436643838882446e-01,1.507501900196075439e-01,4.766183197498321533e-01,2.759025096893310547e-01,3.112071156501770020e-01,6.919497251510620117e-01,-3.291467428207397461e+00
2.030812203884124756e-01,1.510862857103347778e-01,4.766966998577117920e-01,2.760859429836273193e-01,3.110383749008178711e-01,7.041288018226623535e-01,-3.266165494918823242e+00
1.994595676660537720e-01,1.492137312889099121e-01,4.792157709598541260e-01,2.740651369094848633e-01,3.125516772270202637e-01,5.893027186393737793e-01,-3.204644680023193359e+00
2.019913792610168457e-01,1.501940637826919556e-01,4.767519533634185791e-01,2.754671573638916016e-01,3.115302920341491699e-01,6.670516133308410645e-01,-3.319908380508422852e+00
1.971127390861511230e-01,1.490253359079360962e-01,4.828584492206573486e-01,2.726506590843200684e-01,3.135076463222503662e-01,5.208951830863952637e-01,-2.872982025146484375e+00
1.959934681653976440e-01,1.491056680679321289e-01,4.847784042358398438e-01,2.719380855560302734e-01,3.139316439628601074e-01,4.903962612152099609e-01,-2.672532320022583008e+00
1.937816590070724487e-01,1.496509909629821777e-01,4.889438450336456299e-01,2.704288065433502197e-01,3.149166703224182129e-01,4.258110523223876953e-01,-2.185435056686401367e+00
1.984509080648422241e-01,1.490835249423980713e-01,4.806874990463256836e-01,2.734537422657012939e-01,3.129412531852722168e-01,5.597972869873046875e-01,-3.084726810455322266e+00
1.982263326644897461e-01,1.490482389926910400e-01,4.810127615928649902e-01,2.733403444290161133e-01,3.130260407924652100e-01,5.539599061012268066e-01,-3.056600809097290039e+00
2.004550993442535400e-01,1.494723558425903320e-01,4.779666662216186523e-01,2.746419012546539307e-01,3.121539652347564697e-01,6.189306974411010742e-01,-3.284443855285644531e+00
1.950072199106216431e-01,1.492717713117599487e-01,4.865626692771911621e-01,2.712944746017456055e-01,3.143648803234100342e-01,4.621242880821228027e-01,-2.466935157775878906e+00
1.991248577833175659e-01,1.491272598505020142e-01,4.796913266181945801e-01,2.738900780677795410e-01,3.126685917377471924e-01,5.788129568099975586e-01,-3.166424036026000977e+00
2.022347450256347656e-01,1.503575593233108521e-01,4.766381084918975830e-01,2.756308913230895996e-01,3.114188909530639648e-01,6.751285791397094727e-01,-3.314155101776123047e+00
1.944290995597839355e-01,1.494492888450622559e-01,4.877302944660186768e-01,2.708857357501983643e-01,3.146306872367858887e-01,4.441304504871368408e-01,-2.329178094863891602e+00
1.955631971359252930e-01,1.491321921348571777e-01,4.856048226356506348e-01,2.716757059097290039e-01,3.140914738178253174e-01,4.793122708797454834e-01,-2.593825817108154297e+00
1.977483183145523071e-01,1.490239202976226807e-01,4.817817509174346924e-01,2.730515301227569580e-01,3.132177591323852539e-01,5.403503775596618652e-01,-2.985825777053833008e+00
1.962888985872268677e-01,1.490692794322967529e-01,4.842295050621032715e-01,2.721375524997711182e-01,3.138088285923004150e-01,4.991842508316040039e-01,-2.732890367507934570e+00
2.009367793798446655e-01,1.496648043394088745e-01,4.775550663471221924e-01,2.749067842960357666e-01,3.119987845420837402e-01,6.315335035324096680e-01,-3.305216073989868164e+00
2.017682492733001709e-01,1.500380188226699829e-01,4.767871201038360596e-01,2.753596901893615723e-01,3.116028606891632080e-01,6.595560908317565918e-01,-3.322236299514770508e+00
1.999808549880981445e-01,1.493507623672485352e-01,4.786458313465118408e-01,2.743797600269317627e-01,3.123543858528137207e-01,6.046437025070190430e-01,-3.251282930374145508e+00
1.947714388370513916e-01,1.493336707353591919e-01,4.870239496231079102e-01,2.711245119571685791e-01,3.144553303718566895e-01,4.551473259925842285e-01,-2.414030075073242188e+00
