evaluation,mape
2.000000000000000000e+00,1.002067395528929206e+00
1.000000000000000000e+01,7.749971029588665905e-01
2.000000000000000000e+01,4.227998914125747354e-01
3.000000000000000000e+01,1.730742124138499316e-01
4.000000000000000000e+01,1.442690921900020851e-01
5.000000000000000000e+01,2.076777254483560542e-01
6.000000000000000000e+01,1.629437051783818313e-01
7.000000000000000000e+01,1.495558275533076520e-01
8.000000000000000000e+01,1.509832672500447670e-01
9.000000000000000000e+01,1.544748337682095018e-01
1.000000000000000000e+02,1.565852072770827219e-01
