evaluation,mape
2.000000000000000000e+00,6.345860206643556545e-01
1.000000000000000000e+01,2.994196885741023939e-01
2.000000000000000000e+01,3.354894775478804436e-01
3.000000000000000000e+01,3.263218640215772431e-02
4.000000000000000000e+01,3.416226938482719300e-02
5.000000000000000000e+01,3.796239540525574857e-02
6.000000000000000000e+01,4.682089568815784447e-02
7.000000000000000000e+01,4.301676901992786822e-02
8.000000000000000000e+01,4.247775482516003703e-02
9.000000000000000000e+01,4.468322088073652110e-02
1.000000000000000000e+02,4.988063439583670378e-02
