evaluation,mape
2.000000000000000000e+00,9.525649993328212384e-01
1.000000000000000000e+01,8.355356045502736473e-01
2.000000000000000000e+01,6.929198167078967074e-01
3.000000000000000000e+01,2.007248896816353212e-01
4.000000000000000000e+01,2.550199005632409199e-01
5.000000000000000000e+01,8.050594457153403827e-02
6.000000000000000000e+01,3.288042646255831536e-02
7.000000000000000000e+01,2.983838789893923649e-02
8.000000000000000000e+01,1.952634386774313932e-02
9.000000000000000000e+01,1.776828908092423914e-02
1.000000000000000000e+02,1.794589152676063018e-02
