evaluation,mape
2.000000000000000000e+00,9.777485223621631416e-01
1.000000000000000000e+01,9.478382260720124020e-01
2.000000000000000000e+01,7.850708378303558055e-01
3.000000000000000000e+01,7.645094476852662968e-01
4.000000000000000000e+01,3.936662776723385826e-01
5.000000000000000000e+01,5.682396201276568304e-01
6.000000000000000000e+01,5.105583679756784399e-01
7.000000000000000000e+01,4.885722106365961714e-01
8.000000000000000000e+01,4.516635199856303684e-01
9.000000000000000000e+01,4.822959637228623753e-01
1.000000000000000000e+02,4.498057856906301222e-01
