evaluation,mape
2.000000000000000000e+00,9.758642198559279723e-01
1.000000000000000000e+01,9.435594938045671620e-01
2.000000000000000000e+01,9.441505892751352880e-01
3.000000000000000000e+01,1.291144713413712175e-01
4.000000000000000000e+01,1.472051220873988597e-01
5.000000000000000000e+01,1.804680441322587675e-02
6.000000000000000000e+01,2.923829500393975139e-03
7.000000000000000000e+01,3.042252844851546859e-03
8.000000000000000000e+01,4.062975285385163338e-03
9.000000000000000000e+01,4.775991033519284834e-03
1.000000000000000000e+02,5.107309039556827412e-03
