evaluation,mape
2.000000000000000000e+00,9.546287681389471480e-01
1.000000000000000000e+01,3.562923147380525624e-01
2.000000000000000000e+01,1.341083692955085949e-01
3.000000000000000000e+01,1.499503239680956834e-01
4.000000000000000000e+01,7.154118081678430274e-02
5.000000000000000000e+01,5.326104420929816952e-02
6.000000000000000000e+01,3.580553576536978089e-02
7.000000000000000000e+01,1.660558746321197029e-02
8.000000000000000000e+01,1.486572927223312607e-02
9.000000000000000000e+01,1.343285462570921115e-02
1.000000000000000000e+02,2.217954442765722109e-02
