evaluation,mape
2.000000000000000000e+00,9.428093433585058580e-01
1.000000000000000000e+01,5.001988915054752516e-01
2.000000000000000000e+01,4.030497452166040273e-02
3.000000000000000000e+01,4.208831384737403425e-02
4.000000000000000000e+01,2.951998142332023720e-02
5.000000000000000000e+01,2.584770947658376547e-02
6.000000000000000000e+01,1.125635595399147523e-02
7.000000000000000000e+01,5.991113765332950827e-03
8.000000000000000000e+01,3.579411860676739304e-03
9.000000000000000000e+01,4.291020724403732736e-03
1.000000000000000000e+02,3.697265854979035413e-03
