controllable,controllable,controllable,controllable,controllable,environmental,output
2.849524159997700590e-01,1.096292118329339482e-01,6.569770151391215451e-01,3.064395167552386168e-01,8.628667164584769012e-02,6.386892538713726530e-01,1.348466514912152414e+00
9.305413961410522461e-01,7.037836909294128418e-01,2.908165156841278076e-01,9.604750871658325195e-01,9.980083107948303223e-01,6.769396066665649414e-01,1.372681744396686554e-02
2.500703036785125732e-01,8.017884939908981323e-02,6.403971314430236816e-01,3.311947286128997803e-01,5.099880322813987732e-02,6.909248828887939453e-01,1.057721614837646484e+00
3.707910776138305664e-01,1.827141642570495605e-01,6.974171400070190430e-01,2.457550317049026489e-01,1.727046817541122437e-01,6.947913765907287598e-01,1.966528534889221191e+00
5.085034370422363281e-01,2.977803349494934082e-01,7.674948573112487793e-01,1.407596021890640259e-01,3.109029531478881836e-01,6.681233644485473633e-01,1.573105573654174805e+00
7.136680483818054199e-01,5.175287723541259766e-01,7.076438665390014648e-01,2.300928533077239990e-01,5.250995755195617676e-01,6.604292392730712891e-01,3.375357985496520996e-01
4.363092184066772461e-01,7.942958176136016846e-02,4.492470026016235352e-01,7.789334654808044434e-02,1.134534478187561035e-01,6.594179868698120117e-01,1.032245516777038574e+00
2.116216395159405280e-16,2.111489474773406982e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.015413998819259714e-16,6.564021706581115723e-01,7.888267934322357178e-02
2.829622030258178711e-01,2.064441442489624023e-01,9.437795877456665039e-01,2.071784436702728271e-01,1.964785456657409668e-01,6.093631982803344727e-01,1.320007205009460449e+00
4.142810702323913574e-01,1.980557143688201904e-01,7.455952763557434082e-01,5.477499365806579590e-01,4.306834936141967773e-01,6.081618070602416992e-01,8.905571699142456055e-01
4.205320775508880615e-01,2.094973921775817871e-01,6.709847450256347656e-01,1.785542964935302734e-01,1.675526946783065796e-01,6.122322678565979004e-01,1.624994516372680664e+00
1.000000000000000000e+00,2.111658751964569092e-01,6.027047038078308105e-01,2.254745364189147949e-01,1.000000000000000000e+00,6.548126935958862305e-01,-1.550719328224658966e-02
4.091503918170928955e-01,2.371211051940917969e-01,8.234122991561889648e-01,2.629709243774414062e-01,3.238790333271026611e-01,6.766198873519897461e-01,1.996335268020629883e+00
3.904018700122833252e-01,3.668459355831146240e-01,0.000000000000000000e+00,2.719706296920776367e-01,2.038324196587604257e-18,6.387112736701965332e-01,4.470915794372558594e-01
