evaluation,mae
2.000000000000000000e+00,1.558849191665649503e+00
1.000000000000000000e+01,7.736047077178954678e-01
2.000000000000000000e+01,1.683573126792907715e-01
3.000000000000000000e+01,2.087822890281677279e-01
4.000000000000000000e+01,2.123923254013061479e-01
5.000000000000000000e+01,2.096042084693908736e-01
6.000000000000000000e+01,1.614113283157348755e-01
7.000000000000000000e+01,1.497566008567809970e-01
8.000000000000000000e+01,1.326848793029785090e-01
9.000000000000000000e+01,1.296762776374816850e-01
1.000000000000000000e+02,1.280303382873535234e-01
