evaluation,mae
2.000000000000000000e+00,2.807255598865449286e+00
1.000000000000000000e+01,2.812164196409284944e+00
2.000000000000000000e+01,2.699365236759185827e+00
3.000000000000000000e+01,1.167711882591247585e+00
4.000000000000000000e+01,9.111744022369384632e-01
5.000000000000000000e+01,8.637879085540771662e-01
6.000000000000000000e+01,4.007367515563964866e-01
7.000000000000000000e+01,1.619779729843139615e-01
8.000000000000000000e+01,5.092769622802734153e-02
9.000000000000000000e+01,5.408793449401855247e-02
1.000000000000000000e+02,4.914226531982422014e-02
