evaluation,mae
2.000000000000000000e+00,2.541802822947502261e+00
1.000000000000000000e+01,2.518784673660993789e+00
2.000000000000000000e+01,2.401357257664203715e+00
3.000000000000000000e+01,2.143387497663498120e+00
4.000000000000000000e+01,1.888401225805282690e+00
5.000000000000000000e+01,1.406968944072723326e+00
6.000000000000000000e+01,1.337221829891204861e+00
7.000000000000000000e+01,1.272873196601867596e+00
8.000000000000000000e+01,1.271963071823120073e+00
9.000000000000000000e+01,1.272186107635498109e+00
1.000000000000000000e+02,7.395123767852783692e-01
