evaluation,mae
2.000000000000000000e+00,1.628285405635833794e+00
1.000000000000000000e+01,6.580737209320068892e-01
2.000000000000000000e+01,1.941985108852386510e+00
3.000000000000000000e+01,6.503362178802489790e-01
4.000000000000000000e+01,6.501976966857909712e-01
5.000000000000000000e+01,1.224456512928008944e+00
6.000000000000000000e+01,1.041433043479919496e+00
7.000000000000000000e+01,8.322408354282379017e-01
8.000000000000000000e+01,3.796280050277709983e-01
9.000000000000000000e+01,2.943273425102234109e-01
1.000000000000000000e+02,2.831920790672302068e-01
