evaluation,mae
2.000000000000000000e+00,2.790618745088577324e+00
1.000000000000000000e+01,2.696982449889183009e+00
2.000000000000000000e+01,2.653816601037979339e+00
3.000000000000000000e+01,1.037243313789367738e+00
4.000000000000000000e+01,6.132489204406738059e-01
5.000000000000000000e+01,3.564097118377685391e-01
6.000000000000000000e+01,1.187472724914550720e-01
7.000000000000000000e+01,5.895919799804687222e-02
8.000000000000000000e+01,3.828009605407714511e-02
9.000000000000000000e+01,5.615158081054687569e-03
1.000000000000000000e+02,3.525009155273437292e-03
