evaluation,mae
2.000000000000000000e+00,2.927483615726232724e+00
1.000000000000000000e+01,2.601534734964370710e+00
2.000000000000000000e+01,2.600474643707275213e+00
3.000000000000000000e+01,1.844752659797668448e+00
4.000000000000000000e+01,8.773895168304443049e-01
5.000000000000000000e+01,3.159287452697753795e-01
6.000000000000000000e+01,9.918528556823730247e-02
7.000000000000000000e+01,7.592896938323974443e-02
8.000000000000000000e+01,4.019692420959472545e-02
9.000000000000000000e+01,4.029434204101562528e-02
1.000000000000000000e+02,1.721820831298828160e-03
