evaluation,mae
2.000000000000000000e+00,1.564973163604736373e+00
1.000000000000000000e+01,1.424991099834442165e+00
2.000000000000000000e+01,1.631358177065849402e+00
3.000000000000000000e+01,1.238446755409240652e+00
4.000000000000000000e+01,1.370734515786171004e+00
5.000000000000000000e+01,1.149821192026138306e+00
6.000000000000000000e+01,8.374067962169646773e-01
7.000000000000000000e+01,6.176694774627685680e-01
8.000000000000000000e+01,3.819919896125793524e-01
9.000000000000000000e+01,3.529205775260925160e-01
1.000000000000000000e+02,3.478375911712646706e-01
