evaluation,mae
2.000000000000000000e+00,2.593879004567861468e+00
1.000000000000000000e+01,2.583469772674143350e+00
2.000000000000000000e+01,2.585727915819734157e+00
3.000000000000000000e+01,2.584645397253334309e+00
4.000000000000000000e+01,2.584286922812461640e+00
5.000000000000000000e+01,2.588851741887629121e+00
6.000000000000000000e+01,2.586805241703987068e+00
7.000000000000000000e+01,2.568172369506210195e+00
8.000000000000000000e+01,2.236303241252899365e+00
9.000000000000000000e+01,2.278657239675522028e+00
1.000000000000000000e+02,8.821027469635009943e-01
