# evaluation,mean,std
2.000000000000000000e+00 2.391947072719534439e+00 5.597044075881848491e-01
1.000000000000000000e+01 2.104596748021120511e+00 6.801840733671371542e-01
2.000000000000000000e+01 1.955503520116830929e+00 7.755923770356780711e-01
3.000000000000000000e+01 1.547428041849906011e+00 8.535029132361957593e-01
4.000000000000000000e+01 1.281095969829708414e+00 8.707714749666204401e-01
5.000000000000000000e+01 9.459570411145689084e-01 8.521991180018774203e-01
6.000000000000000000e+01 7.828591653468707223e-01 8.719660497404780886e-01
7.000000000000000000e+01 6.905777646955102433e-01 8.638959934901698778e-01
8.000000000000000000e+01 5.889464026466011415e-01 8.492560489871758822e-01
9.000000000000000000e+01 5.615111533763508245e-01 8.366942214578337866e-01
1.000000000000000000e+02 3.977855670154094581e-01 6.811689598483895436e-01
