evaluation,mae
2.000000000000000000e+00,2.708975902497768207e+00
1.000000000000000000e+01,2.072337419986725049e+00
2.000000000000000000e+01,2.679140673987567389e+00
3.000000000000000000e+01,2.710342097971588426e+00
4.000000000000000000e+01,2.706424289271235573e+00
5.000000000000000000e+01,2.699351178519427741e+00
6.000000000000000000e+01,2.694819141291081799e+00
7.000000000000000000e+01,2.180218192338943428e+00
8.000000000000000000e+01,2.098857688903808416e+00
9.000000000000000000e+01,1.744753527641296431e+00
1.000000000000000000e+02,1.092030282020568954e+00
