evaluation,mae
2.000000000000000000e+00,2.709531729817390655e+00
1.000000000000000000e+01,2.793241929560899894e+00
2.000000000000000000e+01,2.777552135288715363e+00
3.000000000000000000e+01,2.788825640082359225e+00
4.000000000000000000e+01,2.792470234408974683e+00
5.000000000000000000e+01,2.793830373585224347e+00
6.000000000000000000e+01,2.794348775595426382e+00
7.000000000000000000e+01,2.799514315426349764e+00
8.000000000000000000e+01,2.800780788324773507e+00
9.000000000000000000e+01,2.799823980852961469e+00
1.000000000000000000e+02,2.799686785042285742e+00
