evaluation,mae
2.000000000000000000e+00,2.941081957221031384e+00
1.000000000000000000e+01,1.444139742851257235e+00
2.000000000000000000e+01,1.171889400482177684e-01
3.000000000000000000e+01,7.145484924316405917e-02
4.000000000000000000e+01,9.236917495727539618e-03
5.000000000000000000e+01,3.335466384887695104e-03
6.000000000000000000e+01,1.176862716674804661e-03
7.000000000000000000e+01,1.094646453857421814e-03
8.000000000000000000e+01,8.728218078613281510e-04
9.000000000000000000e+01,8.269882202148437196e-04
1.000000000000000000e+02,8.259677886962890929e-04
