evaluation,mae
2.000000000000000000e+00,2.281256637573242152e+00
1.000000000000000000e+01,7.022287845611572266e-01
2.000000000000000000e+01,1.486859512329101463e-01
3.000000000000000000e+01,6.369428634643554618e-03
4.000000000000000000e+01,7.899312973022461562e-03
5.000000000000000000e+01,9.522724151611327431e-03
6.000000000000000000e+01,7.756271362304687465e-03
7.000000000000000000e+01,4.534978866577148854e-03
8.000000000000000000e+01,4.369525909423827882e-03
9.000000000000000000e+01,4.401960372924804653e-03
1.000000000000000000e+02,4.423551559448242465e-03
