evaluation,mae
2.000000000000000000e+00,5.691301488876342463e-01
1.000000000000000000e+01,7.944909191131591664e-01
2.000000000000000000e+01,8.078942012786864968e-01
3.000000000000000000e+01,8.382664108276367543e-01
4.000000000000000000e+01,4.219096112251281561e-01
5.000000000000000000e+01,4.638203036785125688e-01
6.000000000000000000e+01,4.697027862071990745e-01
7.000000000000000000e+01,4.732215344905853494e-01
8.000000000000000000e+01,4.476783156394958385e-01
9.000000000000000000e+01,4.474083662033080944e-01
1.000000000000000000e+02,2.393381214141845625e-01
