evaluation,mape
2.000000000000000000e+00,5.438458641487020628e-01
1.000000000000000000e+01,5.659528619398643823e-01
2.000000000000000000e+01,2.178181325796127166e-01
3.000000000000000000e+01,1.423727176108519621e-01
4.000000000000000000e+01,8.864924000712680330e-02
5.000000000000000000e+01,8.281580216524675464e-02
6.000000000000000000e+01,8.323500940957506700e-02
7.000000000000000000e+01,9.633294786475664340e-02
8.000000000000000000e+01,9.884175041737938705e-02
9.000000000000000000e+01,9.543345415368759133e-02
1.000000000000000000e+02,8.863734713226886774e-02
