evaluation,mape
2.000000000000000000e+00,8.092997815603556466e-01
1.000000000000000000e+01,8.324547284731015351e-01
2.000000000000000000e+01,6.826778960351856940e-01
3.000000000000000000e+01,5.534838029011560634e-01
4.000000000000000000e+01,3.249901910412280603e-01
5.000000000000000000e+01,1.827735020614989769e-01
6.000000000000000000e+01,1.232702109711999033e-01
7.000000000000000000e+01,1.246921978069809728e-01
8.000000000000000000e+01,1.487403643842357681e-01
9.000000000000000000e+01,1.512933938491888841e-01
1.000000000000000000e+02,1.497078906942518051e-01
