evaluation,mape
2.000000000000000000e+00,9.633520785961681154e-01
1.000000000000000000e+01,7.571273446740314217e-01
2.000000000000000000e+01,4.769612217497146145e-01
3.000000000000000000e+01,1.620874566845326714e-01
4.000000000000000000e+01,3.702508689589466967e-02
5.000000000000000000e+01,2.695049538980062373e-02
6.000000000000000000e+01,2.613759110716182277e-02
7.000000000000000000e+01,1.303276200642886420e-02
8.000000000000000000e+01,1.617420380987380502e-02
9.000000000000000000e+01,1.743259712963244473e-02
1.000000000000000000e+02,2.242943423123871724e-02
