controllable,controllable,controllable,environmental,controllable,environmental,output
1.960307508707046509e-01,3.636748194694519043e-01,7.761025428771972656e-01,8.423299193382263184e-01,2.209049314260482788e-01,6.209412813186645508e-01,-2.251585870981216431e-01
3.979956507682800293e-01,8.556357026100158691e-01,5.803848505020141602e-01,9.153591394424438477e-01,3.072139322757720947e-01,4.359628260135650635e-01,-1.170405969023704529e-01
2.026963829994201660e-01,1.487462073564529419e-01,4.718940556049346924e-01,3.570629358291625977e-01,3.115160465240478516e-01,5.741332769393920898e-01,-2.958900213241577148e+00
2.085851877927780151e-01,1.538915336132049561e-01,4.731086790561676025e-01,4.040283858776092529e-01,3.089953958988189697e-01,7.687510848045349121e-01,-2.603670358657836914e+00
4.045535624027252197e-01,8.822920322418212891e-01,8.059990406036376953e-01,9.752870798110961914e-01,1.436614245176315308e-01,2.339199930429458618e-01,-3.752246201038360596e-01
1.751930415630340576e-01,1.743739992380142212e-01,5.401427745819091797e-01,8.171814680099487305e-01,3.221575319766998291e-01,5.461782217025756836e-01,-2.219086140394210815e-01
2.070473879575729370e-01,1.506823599338531494e-01,4.682424962520599365e-01,3.817456066608428955e-01,3.098919987678527832e-01,7.046022415161132812e-01,-2.950373172760009766e+00
3.978690505027770996e-01,8.553585410118103027e-01,6.091630458831787109e-01,9.670490622520446777e-01,3.009684383869171143e-01,4.419862031936645508e-01,-7.474436610937118530e-02
2.052722871303558350e-01,1.521490961313247681e-01,4.750388264656066895e-01,5.215118527412414551e-01,3.102356493473052979e-01,6.788473725318908691e-01,-1.903258919715881348e+00
1.876972466707229614e-01,1.562751233577728271e-01,5.067756175994873047e-01,7.154393792152404785e-01,3.173146545886993408e-01,5.196595191955566406e-01,-4.936326742172241211e-01
1.790997833013534546e-01,1.628370881080627441e-01,5.224701166152954102e-01,7.860366106033325195e-01,3.225797116756439209e-01,4.947031736373901367e-01,-2.613751888275146484e-01
4.025655388832092285e-01,8.748306632041931152e-01,6.109149456024169922e-01,9.281174540519714355e-01,2.739723026752471924e-01,3.640382289886474609e-01,-2.107681185007095337e-01
2.039977461099624634e-01,1.576892733573913574e-01,4.898472726345062256e-01,5.659763216972351074e-01,3.097732365131378174e-01,7.182636260986328125e-01,-1.494884967803955078e+00
4.036822319030761719e-01,8.774004578590393066e-01,6.384794116020202637e-01,7.314911484718322754e-01,2.571072876453399658e-01,2.795456945896148682e-01,-1.118611812591552734e+00
4.029012024402618408e-01,8.716901540756225586e-01,5.840867161750793457e-01,4.931415021419525146e-01,2.813336849212646484e-01,2.254315763711929321e-01,-1.883163094520568848e+00
4.027888178825378418e-01,8.751943111419677734e-01,6.107705235481262207e-01,8.936473727226257324e-01,2.725067138671875000e-01,3.537003099918365479e-01,-2.914113998413085938e-01
1.693164557218551636e-01,2.118944823741912842e-01,5.798107385635375977e-01,8.647273182868957520e-01,3.184944987297058105e-01,5.609308481216430664e-01,-1.495787650346755981e-01
3.970956206321716309e-01,8.336507081985473633e-01,5.057106614112854004e-01,4.503578543663024902e-01,3.047406375408172607e-01,3.071286380290985107e-01,-1.127244949340820312e+00
1.976301223039627075e-01,1.491457968950271606e-01,4.816984534263610840e-01,3.187724947929382324e-01,3.134227693080902100e-01,4.588739871978759766e-01,-2.394892215728759766e+00
1.997458040714263916e-01,1.515707373619079590e-01,4.800029098987579346e-01,4.732049703598022461e-01,3.131382465362548828e-01,4.126389920711517334e-01,-1.446094512939453125e+00
1.963405013084411621e-01,1.574138700962066650e-01,4.913665950298309326e-01,6.081028580665588379e-01,3.153311312198638916e-01,4.023419320583343506e-01,-7.254537940025329590e-01
2.054062336683273315e-01,1.560525596141815186e-01,4.839746654033660889e-01,2.783800661563873291e-01,3.096094131469726562e-01,8.004837036132812500e-01,-2.834495782852172852e+00
4.035573005676269531e-01,8.760982155799865723e-01,6.231745481491088867e-01,6.545057892799377441e-01,2.655910551548004150e-01,2.623113095760345459e-01,-1.507548809051513672e+00
1.821907162666320801e-01,1.905470937490463257e-01,5.590581893920898438e-01,7.740622758865356445e-01,3.130352497100830078e-01,6.250270605087280273e-01,-3.565746247768402100e-01
4.043874740600585938e-01,8.815439939498901367e-01,7.490592598915100098e-01,9.509552121162414551e-01,1.757362484931945801e-01,2.702247798442840576e-01,-3.652705252170562744e-01
2.010884284973144531e-01,1.490460485219955444e-01,4.750837683677673340e-01,4.132928252220153809e-01,3.122569918632507324e-01,4.813710451126098633e-01,-2.183959245681762695e+00
1.935748010873794556e-01,1.560458242893218994e-01,5.005784630775451660e-01,6.727035045623779297e-01,3.139196634292602539e-01,5.948132872581481934e-01,-7.627655267715454102e-01
2.006223350763320923e-01,1.591298580169677734e-01,4.851858615875244141e-01,4.612489640712738037e-01,3.141831755638122559e-01,3.277720808982849121e-01,-1.030285716056823730e+00
2.098061293363571167e-01,2.831538319587707520e-01,7.054054141044616699e-01,5.544249415397644043e-01,2.770849466323852539e-01,8.112894892692565918e-01,-1.384875178337097168e+00
1.991626024246215820e-01,1.559339016675949097e-01,4.850883781909942627e-01,5.339709520339965820e-01,3.140898644924163818e-01,3.818245530128479004e-01,-9.908436536788940430e-01
2.116129249334335327e-01,3.380271196365356445e-01,7.676665782928466797e-01,6.389881372451782227e-01,2.449744045734405518e-01,7.822511196136474609e-01,-9.866731166839599609e-01
2.132981270551681519e-01,2.963416278362274170e-01,7.247111797332763672e-01,5.061274170875549316e-01,2.708078026771545410e-01,8.452174663543701172e-01,-1.600580453872680664e+00
4.030091166496276855e-01,8.734169602394104004e-01,5.955551266670227051e-01,6.962234377861022949e-01,2.775915861129760742e-01,3.012486696243286133e-01,-1.069939374923706055e+00
1.960245370864868164e-01,1.518609970808029175e-01,4.889911115169525146e-01,6.271266937255859375e-01,3.138131797313690186e-01,5.339813232421875000e-01,-9.491570591926574707e-01
3.992224931716918945e-01,8.504596948623657227e-01,5.271757841110229492e-01,2.952704727649688721e-01,3.026986420154571533e-01,2.077178508043289185e-01,-1.067904949188232422e+00
2.067025601863861084e-01,1.516475677490234375e-01,4.710821509361267090e-01,3.416641056537628174e-01,3.098470568656921387e-01,7.337352633476257324e-01,-3.055283784866333008e+00
1.982053071260452271e-01,3.976835906505584717e-01,8.139195442199707031e-01,8.725175857543945312e-01,1.555821448564529419e-01,6.653512120246887207e-01,-2.851875126361846924e-01
1.972139924764633179e-01,4.007277190685272217e-01,8.155866265296936035e-01,9.021695256233215332e-01,1.472488790750503540e-01,6.466528773307800293e-01,-2.329499274492263794e-01
1.823607087135314941e-01,1.600200980901718140e-01,5.169041752815246582e-01,7.602568864822387695e-01,3.202518820762634277e-01,5.071159005165100098e-01,-3.348864912986755371e-01
2.028031051158905029e-01,1.718005836009979248e-01,5.210508108139038086e-01,5.864380598068237305e-01,3.078777492046356201e-01,7.624480128288269043e-01,-1.270405173301696777e+00
1.941153407096862793e-01,4.121392369270324707e-01,8.286525607109069824e-01,9.991533756256103516e-01,1.057793647050857544e-01,7.428010106086730957e-01,-4.673897325992584229e-01
2.022489756345748901e-01,1.576640605926513672e-01,4.923619627952575684e-01,5.900745987892150879e-01,3.103352487087249756e-01,6.977131962776184082e-01,-1.328413605690002441e+00
4.021754562854766846e-01,8.696243166923522949e-01,5.744063854217529297e-01,7.419409155845642090e-01,2.884594202041625977e-01,3.409701287746429443e-01,-6.914080977439880371e-01
2.150885313749313354e-01,3.943427503108978271e-01,8.169658780097961426e-01,6.899179220199584961e-01,1.644015461206436157e-01,8.562234640121459961e-01,-1.049352526664733887e+00
2.071410715579986572e-01,4.065473377704620361e-01,8.249532580375671387e-01,8.067169785499572754e-01,1.276191920042037964e-01,8.247885107994079590e-01,-8.239382505416870117e-01
2.063122689723968506e-01,1.499057561159133911e-01,4.675861001014709473e-01,4.326998889446258545e-01,3.102286159992218018e-01,6.593783497810363770e-01,-2.652436017990112305e+00
2.044956833124160767e-01,1.489747166633605957e-01,4.689244627952575684e-01,3.890657722949981689e-01,3.109217882156372070e-01,6.079875826835632324e-01,-2.896286487579345703e+00
1.962234526872634888e-01,1.504414677619934082e-01,4.853188693523406982e-01,3.291967809200286865e-01,3.141898512840270996e-01,3.900859951972961426e-01,-1.844193935394287109e+00
1.959425806999206543e-01,1.491422355175018311e-01,4.848588705062866211e-01,2.823684215545654297e-01,3.140127658843994141e-01,4.683290719985961914e-01,-2.510760784149169922e+00
4.044466912746429443e-01,8.814979791641235352e-01,7.617379426956176758e-01,8.321835994720458984e-01,1.841451972723007202e-01,2.397384196519851685e-01,-9.341477155685424805e-01
