controllable,controllable,controllable,environmental,controllable,environmental,output
8.565417796758726388e-01,4.132304318157956624e-01,9.678006581975303613e-01,3.563997507659356634e-01,5.282658958583672515e-01,7.106313734593004972e-01,2.159695026082461555e-01
5.528497323393821716e-02,4.068119227886199951e-01,1.202686578035354614e-01,3.713394403457641602e-01,1.593865752220153809e-01,6.671469211578369141e-01,1.283865094184875488e+00
9.189463406801223755e-02,4.163151681423187256e-01,1.161997392773628235e-01,3.543758988380432129e-01,2.116843611001968384e-01,6.390559077262878418e-01,1.641555070877075195e+00
2.239190191030502319e-01,4.526895880699157715e-01,1.015541553497314453e-01,3.225565254688262939e-01,4.007655084133148193e-01,6.815326213836669922e-01,1.642563939094543457e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.971643149852752686e-01,1.000000000000000000e+00,6.892725825309753418e-01,1.982404501177370548e-05
8.950191140174865723e-01,5.220940113067626953e-01,3.370109200477600098e-02,4.244800209999084473e-01,9.415236115455627441e-01,7.353348731994628906e-01,3.599344345275312662e-04
2.567771971225738525e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.878798723220825195e-01,1.000000000000000000e+00,7.415894269943237305e-01,3.062274307012557983e-03
1.000000000000000000e+00,1.891828477382659912e-01,8.386298269033432007e-02,5.315559506416320801e-01,0.000000000000000000e+00,7.869546413421630859e-01,4.616054147481918335e-02
2.003087103366851807e-01,9.741077423095703125e-01,0.000000000000000000e+00,6.030036211013793945e-01,9.839896559715270996e-01,7.802253961563110352e-01,7.598052616231143475e-04
7.469126582145690918e-02,4.446540474891662598e-01,2.729145623743534088e-02,7.019208073616027832e-01,3.102543056011199951e-01,8.190633058547973633e-01,2.538743913173675537e-01
1.000000000000000000e+00,8.422511816024780273e-01,9.518260508775711060e-02,6.666402220726013184e-01,3.797256648540496826e-01,8.183969855308532715e-01,1.520442496985197067e-02
6.011749505996704102e-01,1.627189815044403076e-01,7.386776208877563477e-01,6.150337457656860352e-01,3.238739073276519775e-02,8.311171531677246094e-01,4.803695678710937500e-01
2.868062555789947510e-01,7.942680716514587402e-01,7.610692381858825684e-01,5.253881216049194336e-01,2.960634529590606689e-01,7.924049496650695801e-01,3.828074336051940918e-01
1.136525440961122513e-02,1.654996275901794434e-01,6.318901181221008301e-01,4.894662499427795410e-01,3.203438520431518555e-01,8.075950145721435547e-01,1.565037965774536133e+00
1.018926575779914856e-01,0.000000000000000000e+00,7.910286784172058105e-01,4.253328144550323486e-01,4.275047779083251953e-01,7.693907022476196289e-01,1.278273224830627441e+00
1.431829780340194702e-01,2.411359697580337524e-01,1.000000000000000000e+00,4.059783518314361572e-01,1.000000000000000000e+00,7.680655121803283691e-01,1.564276777207851410e-02
4.376756027340888977e-02,2.717339992523193359e-01,1.670334935188293457e-01,4.216620326042175293e-01,3.233537673950195312e-01,7.226687073707580566e-01,1.964529633522033691e+00
2.005526982247829437e-02,2.664517462253570557e-01,4.558672426863030649e-17,3.226353526115417480e-01,3.255709111690521240e-01,6.813588738441467285e-01,1.968939900398254395e+00
4.195890614377790218e-18,4.444178938865661621e-01,1.000000000000000000e+00,2.232440710067749023e-01,3.183062970638275146e-01,7.104942202568054199e-01,1.022244691848754883e+00
4.328833520412445068e-01,3.193824813197229011e-16,0.000000000000000000e+00,1.350281387567520142e-01,2.849396765232086182e-01,7.490538358688354492e-01,1.490110397338867188e+00
0.000000000000000000e+00,2.525689724265569192e-16,5.393688678741455078e-01,1.755266487598419189e-01,2.177620679140090942e-01,7.087125182151794434e-01,2.042200565338134766e+00
0.000000000000000000e+00,4.547633797313821447e-11,4.070399999618530273e-01,2.584071755409240723e-01,2.737206518650054932e-01,6.632201671600341797e-01,2.534860610961914062e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.716484904289245605e-01,3.075481057167053223e-01,2.953909933567047119e-01,6.332837343215942383e-01,2.523120641708374023e+00
6.868813633918762207e-01,2.490032762289047241e-01,3.904387950897216797e-01,3.938202261924743652e-01,3.388748168945312500e-01,6.343384981155395508e-01,1.373103380203247070e+00
3.915774635970592499e-03,9.927621483802795410e-01,9.663084894418716431e-02,3.295418024063110352e-01,6.074739694595336914e-01,6.678665876388549805e-01,4.053730890154838562e-02
3.874894380569458008e-01,1.750796654960140586e-04,4.440087378025054932e-01,3.761982619762420654e-01,1.642409563064575195e-01,6.376444697380065918e-01,1.800127506256103516e+00
0.000000000000000000e+00,2.194079607668181220e-15,3.444532752037048340e-01,3.372870087623596191e-01,2.701719403266906738e-01,6.455652713775634766e-01,2.395447731018066406e+00
1.029226332902908325e-01,1.182646378874778748e-01,8.600212931632995605e-01,3.542399108409881592e-01,1.468991339206695557e-01,6.882778406143188477e-01,1.326955080032348633e+00
1.478077769279479980e-01,1.320611536502838135e-01,3.119696676731109619e-01,3.527376055717468262e-01,5.955374836921691895e-01,6.566576361656188965e-01,8.753492236137390137e-01
9.261213541030883789e-01,3.824514746665954590e-01,7.827834486961364746e-01,3.776276707649230957e-01,9.479498118162155151e-02,6.466241478919982910e-01,3.826642632484436035e-01
4.005654156208038330e-01,3.098397329449653625e-02,5.735552310943603516e-01,3.392871916294097900e-01,3.528588414192199707e-01,6.351662278175354004e-01,2.476530790328979492e+00
1.612216681241989136e-01,8.511816859245300293e-01,9.953822493553161621e-01,3.932726383209228516e-01,4.784328863024711609e-02,6.185023784637451172e-01,9.696593135595321655e-02
4.836093783378601074e-01,1.928226351737976074e-01,1.088630259037017822e-01,3.868350982666015625e-01,3.303309679031372070e-01,6.595483422279357910e-01,2.009114027023315430e+00
4.056318998336791992e-01,5.246684327721595764e-02,5.674024820327758789e-01,4.809868335723876953e-01,2.726297378540039062e-01,6.555829048156738281e-01,1.804550647735595703e+00
4.776095449924468994e-01,5.837168544530868530e-02,1.071648374199867249e-01,5.307782888412475586e-01,3.314324319362640381e-01,6.753494739532470703e-01,1.214433431625366211e+00
9.974929094314575195e-01,4.251049086451530457e-02,9.565928578376770020e-01,5.296997427940368652e-01,8.909325003623962402e-01,6.992206573486328125e-01,8.770862477831542492e-04
1.029947325587272644e-01,1.134072467684745789e-01,2.685736306011676788e-02,5.631793737411499023e-01,8.332127928733825684e-01,6.955786943435668945e-01,1.220226194709539413e-02
6.887180805206298828e-01,1.630285978317260742e-01,9.358602017164230347e-02,4.856708049774169922e-01,5.764139294624328613e-01,6.762902736663818359e-01,2.785276472568511963e-01
3.793540894985198975e-01,2.449389100074768066e-01,8.388737440109252930e-01,4.028594791889190674e-01,2.990819513797760010e-01,6.320836544036865234e-01,1.730486273765563965e+00
2.510558068752288818e-01,9.484446607530117035e-03,4.074107110500335693e-01,3.308973908424377441e-01,3.114517033100128174e-01,6.599311828613281250e-01,2.979307174682617188e+00
3.577707409858703613e-01,9.803639650344848633e-01,2.279599197208881378e-03,3.703721761703491211e-01,5.143760144710540771e-02,6.757208704948425293e-01,6.979669630527496338e-02
9.382604360580444336e-01,9.066033363342285156e-01,4.923771619796752930e-01,4.061663150787353516e-01,6.741892695426940918e-01,6.868789196014404297e-01,7.813274860382080078e-03
2.270306199789047241e-01,2.787268459796905518e-01,3.295311033725738525e-01,3.773829340934753418e-01,3.220578134059906006e-01,6.603022813796997070e-01,2.731299877166748047e+00
2.940041124820709229e-01,2.305589467287063599e-01,4.291880726814270020e-01,4.672245383262634277e-01,3.532240986824035645e-01,6.437218189239501953e-01,2.182528257369995117e+00
3.671734929084777832e-01,5.778743028640747070e-01,9.168953299522399902e-01,4.391437470912933350e-01,7.115354537963867188e-01,5.999710559844970703e-01,7.822135090827941895e-02
8.260705471038818359e-01,9.878057241439819336e-01,3.804032132029533386e-02,4.472620189189910889e-01,1.369629949331283569e-01,6.364609599113464355e-01,3.618649393320083618e-02
9.954802989959716797e-01,7.981920614838600159e-03,5.066643953323364258e-01,4.872350692749023438e-01,4.022445380687713623e-01,6.086117625236511230e-01,2.676987946033477783e-01
6.292346370173618197e-05,8.437810838222503662e-02,1.493310779333114624e-01,4.995275437831878662e-01,4.304176270961761475e-01,5.746129751205444336e-01,1.089036703109741211e+00
1.719082593917846680e-01,1.217594742774963379e-01,5.767418146133422852e-01,4.812726676464080811e-01,3.797283396124839783e-03,6.146116256713867188e-01,5.543511509895324707e-01
8.985268473625183105e-01,7.548649907112121582e-01,9.568402171134948730e-01,4.749926626682281494e-01,9.413266181945800781e-01,6.574721932411193848e-01,4.779548617079854012e-04
9.192042946815490723e-01,9.981521368026733398e-01,9.925284981727600098e-01,5.558585524559020996e-01,7.648001611232757568e-02,6.208610534667968750e-01,9.269053116440773010e-03
9.677028656005859375e-02,8.309342861175537109e-01,9.391271471977233887e-01,5.423125028610229492e-01,5.458282828330993652e-01,5.903279781341552734e-01,7.589174062013626099e-02
3.147552609443664551e-01,1.243157759308815002e-01,4.668991640210151672e-02,4.842349290847778320e-01,1.898793429136276245e-01,6.313121318817138672e-01,1.354856252670288086e+00
5.835052728652954102e-01,9.923651814460754395e-01,2.738885581493377686e-03,4.359679222106933594e-01,3.351791799068450928e-01,6.497789025306701660e-01,1.155159324407577515e-01
9.386485815048217773e-01,9.407630562782287598e-01,8.236141204833984375e-01,4.639554619789123535e-01,3.397499024868011475e-01,6.119872927665710449e-01,4.154570028185844421e-02
9.890480637550354004e-01,6.642487645149230957e-02,6.041101738810539246e-02,4.768005311489105225e-01,7.747262716293334961e-01,6.164621114730834961e-01,7.418991066515445709e-03
1.741424053907394409e-01,1.022288724780082703e-01,2.162140756845474243e-01,4.396224021911621094e-01,3.653364181518554688e-01,5.891356468200683594e-01,2.087939739227294922e+00
1.166217327117919922e-01,3.641918897628784180e-01,5.452612638473510742e-01,4.666158854961395264e-01,2.392759323120117188e-01,5.662287473678588867e-01,1.686609029769897461e+00
5.002151243388652802e-03,7.585550546646118164e-01,2.180380672216415405e-01,4.590475559234619141e-01,8.175927996635437012e-01,6.027240753173828125e-01,2.850163727998733521e-02
6.524738073348999023e-01,7.344578951597213745e-02,7.843499183654785156e-01,5.276415348052978516e-01,5.049386024475097656e-01,5.780236124992370605e-01,3.582614958286285400e-01
1.939390785992145538e-02,1.500675803981721401e-03,2.183014899492263794e-01,5.095769762992858887e-01,1.625309139490127563e-01,5.819733738899230957e-01,9.917806386947631836e-01
7.233578711748123169e-02,9.301295131444931030e-02,9.164419770240783691e-01,5.980686545372009277e-01,8.847536444664001465e-01,5.359761714935302734e-01,3.286154195666313171e-02
1.968596503138542175e-02,6.642259359359741211e-01,9.137738943099975586e-01,6.678303480148315430e-01,1.211954727768898010e-01,5.820423364639282227e-01,1.315223574638366699e-01
6.920259594917297363e-01,8.718607425689697266e-01,2.524013519287109375e-01,6.092451810836791992e-01,8.054594397544860840e-01,5.981231927871704102e-01,1.077263150364160538e-02
9.448822140693664551e-01,9.765663743019104004e-01,8.129886388778686523e-01,6.612506508827209473e-01,5.490167140960693359e-01,5.829095840454101562e-01,4.670034628361463547e-03
2.661780416965484619e-01,8.443599194288253784e-02,9.444234371185302734e-01,6.919153928756713867e-01,3.010824322700500488e-01,5.375258326530456543e-01,2.999876141548156738e-01
1.146362125873565674e-01,5.558122992515563965e-01,1.968050748109817505e-02,7.030987143516540527e-01,3.445654362440109253e-02,5.005639195442199707e-01,6.853189319372177124e-02
8.958368301391601562e-01,3.387344256043434143e-02,3.084341883659362793e-01,7.734840512275695801e-01,8.850165009498596191e-01,5.359128713607788086e-01,3.361915005370974541e-04
9.669037461280822754e-01,1.301848292350769043e-01,5.974771827459335327e-02,7.486068606376647949e-01,2.447911649942398071e-01,5.440877676010131836e-01,5.222534388303756714e-02
9.906865954399108887e-01,1.142520308494567871e-01,8.693298697471618652e-01,6.646273732185363770e-01,2.642945349216461182e-01,5.060138106346130371e-01,7.826293259859085083e-02
3.341491222381591797e-01,8.108595609664916992e-01,1.286531984806060791e-01,6.728417277336120605e-01,5.912295579910278320e-01,4.703156948089599609e-01,2.030903398990631104e-01
9.368164837360382080e-02,3.012129664421081543e-01,6.092803478240966797e-01,6.354635953903198242e-01,6.477883458137512207e-01,4.704432189464569092e-01,2.673113048076629639e-01
5.638052821159362793e-01,2.709435224533081055e-01,9.634054899215698242e-01,6.444140076637268066e-01,9.974971413612365723e-01,5.063168406486511230e-01,6.368635687977075577e-03
6.472229212522506714e-02,9.577906131744384766e-01,8.410596847534179688e-02,5.905537009239196777e-01,2.622608542442321777e-01,4.793785512447357178e-01,9.885178506374359131e-02
5.664209127426147461e-01,6.667778640985488892e-02,9.945990890264511108e-02,6.569560766220092773e-01,9.926667213439941406e-01,4.819469153881072998e-01,1.495004864409565926e-03
2.552823908627033234e-02,7.183760404586791992e-01,8.912391066551208496e-01,6.744715571403503418e-01,9.517279863357543945e-01,4.963342845439910889e-01,2.071618288755416870e-02
6.200751066207885742e-01,8.129263520240783691e-01,4.092744365334510803e-02,7.567382454872131348e-01,5.219910293817520142e-03,5.270558595657348633e-01,4.118481278419494629e-02
8.751454949378967285e-01,5.241129994392395020e-01,8.679543733596801758e-01,6.909925341606140137e-01,7.598049640655517578e-01,5.734030008316040039e-01,4.802927840501070023e-03
5.430458784103393555e-01,4.868282377719879150e-01,5.602360889315605164e-02,6.242073178291320801e-01,1.794900745153427124e-01,6.089898943901062012e-01,3.189021944999694824e-01
4.750946536660194397e-02,4.587805867195129395e-01,4.454955160617828369e-01,5.573347210884094238e-01,4.441080391407012939e-01,5.842882990837097168e-01,7.899228334426879883e-01
9.940629005432128906e-01,5.723762884736061096e-02,9.261484146118164062e-01,5.172868967056274414e-01,6.219685673713684082e-01,6.223225593566894531e-01,3.555550053715705872e-02
4.938306808471679688e-01,5.093002319335937500e-01,4.151932299137115479e-01,4.730075597763061523e-01,1.928508728742599487e-01,6.716580390930175781e-01,9.255882501602172852e-01
2.577464878559112549e-01,2.022675238549709320e-02,5.615099668502807617e-01,4.037453830242156982e-01,2.545335292816162109e-01,6.326769590377807617e-01,2.460886955261230469e+00
3.661477565765380859e-01,2.269490510225296021e-01,2.309823930263519287e-01,4.066083431243896484e-01,2.439997941255569458e-01,6.300862431526184082e-01,2.225564956665039062e+00
3.467389643192291260e-01,2.498630583286285400e-01,2.478231936693191528e-01,3.244978189468383789e-01,2.675580680370330811e-01,6.583298444747924805e-01,2.679941177368164062e+00
2.188644409179687500e-01,8.476860821247100830e-02,3.054387271404266357e-01,3.862229883670806885e-01,4.086228013038635254e-01,7.026494741439819336e-01,2.331863880157470703e+00
8.680756688117980957e-01,2.437899708747863770e-01,2.201651036739349365e-02,3.975464403629302979e-01,2.614249587059020996e-01,7.105211019515991211e-01,6.116103529930114746e-01
2.701607942581176758e-01,2.415544986724853516e-01,4.353673011064529419e-02,3.567562997341156006e-01,2.845155298709869385e-01,7.127053141593933105e-01,2.292857885360717773e+00
4.678203463554382324e-01,1.184966322034597397e-02,6.058764457702636719e-01,4.396051168441772461e-01,9.097312688827514648e-01,6.689573526382446289e-01,1.457601636648178101e-01
3.155597746372222900e-01,1.901471167802810669e-01,3.892360925674438477e-01,4.088231623172760010e-01,2.887004911899566650e-01,6.860390305519104004e-01,2.649315595626831055e+00
1.830618381500244141e-01,3.112639188766479492e-01,4.513502418994903564e-01,3.668030500411987305e-01,3.275926709175109863e-01,6.424333453178405762e-01,2.788659095764160156e+00
4.716156721115112305e-01,8.893972039222717285e-01,5.110901594161987305e-01,4.481833875179290771e-01,4.971969425678253174e-01,6.229230761528015137e-01,1.906346827745437622e-01
