evaluation,mape
2.000000000000000000e+00,9.632915716319873090e-01
1.000000000000000000e+01,6.766357980978046083e-01
2.000000000000000000e+01,5.404851257896282624e-01
3.000000000000000000e+01,3.900664278388965567e-01
4.000000000000000000e+01,1.335123578479717465e-01
5.000000000000000000e+01,7.044587602901575263e-02
6.000000000000000000e+01,6.956440147374794158e-02
7.000000000000000000e+01,6.951029098674404993e-02
8.000000000000000000e+01,7.638104315826445279e-02
9.000000000000000000e+01,7.690869134331011769e-02
1.000000000000000000e+02,6.894944840325017976e-02
