controllable,controllable,controllable,environmental,controllable,environmental,output
9.063991906951289756e-01,6.352857194040300026e-01,2.890231798296709620e-01,1.413558590095597145e-01,3.851283479286758960e-01,1.279338766380100356e-02,1.202531084499031643e-02
6.394234299659729004e-02,8.250454068183898926e-02,8.571359515190124512e-01,1.380950957536697388e-01,2.602223455905914307e-01,0.000000000000000000e+00,4.672124609351158142e-02
1.887054741382598877e-01,1.088498309254646301e-01,9.409326314926147461e-01,2.265648394823074341e-01,9.622011780738830566e-01,0.000000000000000000e+00,7.324916310608386993e-03
8.427482247352600098e-01,9.778217077255249023e-01,1.317123509943485260e-02,1.787273585796356201e-01,5.621502548456192017e-02,3.347579389810562134e-02,2.389037795364856720e-02
5.252046883106231689e-02,8.804345130920410156e-01,6.378794312477111816e-01,2.298539429903030396e-01,1.550210453569889069e-02,7.992111146450042725e-02,1.271223723888397217e-01
2.405902557075023651e-02,9.384474158287048340e-01,3.217223286628723145e-01,2.603579163551330566e-01,1.683449000120162964e-01,1.105147078633308411e-01,1.123412251472473145e-01
8.097350001335144043e-01,5.160962939262390137e-01,9.595321416854858398e-01,1.942062377929687500e-01,9.771114587783813477e-01,1.238726750016212463e-01,1.331662945449352264e-02
1.785517930984497070e-01,1.000000000000000000e+00,8.977115750312805176e-01,1.345411986112594604e-01,4.488638816341759038e-16,1.704000979661941528e-01,1.402829736471176147e-01
2.344320267438888550e-01,1.000000000000000000e+00,1.560966710597306152e-16,7.145614176988601685e-02,1.600823131246308009e-15,1.850411742925643921e-01,1.031818240880966187e-01
1.815848036171296975e-12,1.000000000000000000e+00,1.000000000000000000e+00,6.958207488059997559e-02,4.983569112937402679e-12,1.376891136169433594e-01,1.360666751861572266e-02
1.778396666049957275e-01,8.205103278160095215e-01,4.784829914569854736e-01,2.485547214746475220e-02,3.682359308004379272e-02,1.405757367610931396e-01,8.076771348714828491e-02
