controllable,controllable,controllable,environmental,controllable,environmental,output
5.053035877370142259e-01,2.666655202159822213e-01,9.670346580668278680e-01,3.716942701915425529e-01,8.510612535383618171e-01,4.612089591555799117e-01,1.945858937470550457e-02
7.168963551521301270e-01,3.209768533706665039e-01,9.430250525474548340e-01,3.245955705642700195e-01,1.532083898782730103e-01,4.391520619392395020e-01,3.430641293525695801e-01
9.316436052322387695e-01,2.456430196762084961e-01,8.637425303459167480e-01,3.823473155498504639e-01,1.171266473829746246e-02,4.889719784259796143e-01,9.320325404405593872e-02
9.095488786697387695e-01,9.919486641883850098e-01,7.182922363281250000e-01,3.583754599094390869e-01,5.493758916854858398e-01,5.137501955032348633e-01,1.553657557815313339e-02
1.177906841039657593e-01,9.656430780887603760e-02,2.816585600376129150e-01,3.512121140956878662e-01,7.122264504432678223e-01,4.892410635948181152e-01,2.902395427227020264e-01
6.089196801185607910e-01,4.901854991912841797e-01,4.782318472862243652e-01,2.527551054954528809e-01,8.701222538948059082e-01,4.530613720417022705e-01,6.499688327312469482e-02
5.552645325660705566e-01,1.522242277860641479e-01,5.186144709587097168e-01,3.130086362361907959e-01,5.367071628570556641e-01,4.470360875129699707e-01,6.608656644821166992e-01
3.372552096843719482e-01,1.550865024328231812e-01,3.735691010951995850e-01,3.295323550701141357e-01,1.732740998268127441e-01,4.543749094009399414e-01,1.603198170661926270e+00
2.108772248029708862e-01,1.616026035925652814e-17,0.000000000000000000e+00,4.137213826179504395e-01,7.074023783206939697e-02,4.872238636016845703e-01,5.906011462211608887e-01
2.952894270420074463e-01,1.404506266117095947e-01,3.071565926074981689e-01,4.130939841270446777e-01,1.819927394390106201e-01,4.441538155078887939e-01,1.391130089759826660e+00
3.732183873653411865e-01,1.448068171739578247e-01,4.749160408973693848e-01,4.519290626049041748e-01,7.653522491455078125e-02,4.115979969501495361e-01,6.020550131797790527e-01
3.819852173328399658e-01,7.478431463241577148e-01,0.000000000000000000e+00,4.989660978317260742e-01,1.697844266891479492e-01,4.557569324970245361e-01,4.287604987621307373e-01
3.865422904491424561e-01,9.042597562074661255e-02,5.305655002593994141e-01,5.541816353797912598e-01,1.695360094308853149e-01,4.290928542613983154e-01,6.818353533744812012e-01
5.571775436401367188e-01,3.864495828747749329e-02,2.173825353384017944e-01,6.354333162307739258e-01,4.861178994178771973e-01,3.836882710456848145e-01,1.906639039516448975e-01
6.302369385957717896e-02,2.658083438873291016e-01,9.257241487503051758e-01,6.851077675819396973e-01,3.245188891887664795e-01,4.271156191825866699e-01,2.129112035036087036e-01
7.313141822814941406e-01,2.822465896606445312e-01,1.409513652324676514e-01,7.206322550773620605e-01,2.717142403125762939e-01,4.053994715213775635e-01,1.133300364017486572e-01
5.063306912779808044e-02,5.042144656181335449e-01,2.309581264853477478e-02,7.327544093132019043e-01,4.000558331608772278e-02,4.519305527210235596e-01,5.056280642747879028e-02
9.151340276002883911e-02,8.584942221641540527e-01,9.585295319557189941e-01,7.992005944252014160e-01,6.682091951370239258e-01,4.446435272693634033e-01,3.760956972837448120e-02
9.290421009063720703e-01,7.610086202621459961e-01,6.411003470420837402e-01,8.180503249168395996e-01,9.826658368110656738e-01,4.469827711582183838e-01,1.355831860564649105e-03
8.283060975372791290e-03,5.672900080680847168e-01,8.276997804641723633e-01,8.129608035087585449e-01,8.918108940124511719e-01,3.974906206130981445e-01,2.094145119190216064e-02
7.301175594329833984e-01,5.674328207969665527e-01,1.650205813348293304e-02,7.296805381774902344e-01,7.242447137832641602e-01,4.096823930740356445e-01,2.789227850735187531e-02
8.994995951652526855e-01,7.460241913795471191e-01,2.685688734054565430e-01,8.018735647201538086e-01,1.804693788290023804e-02,3.778831660747528076e-01,7.032365538179874420e-03
3.083771467208862305e-01,9.932669997215270996e-01,4.025950729846954346e-01,7.055329680442810059e-01,3.321083188056945801e-01,3.776783943176269531e-01,4.353317320346832275e-01
7.496793866157531738e-01,6.990490108728408813e-02,4.428433477878570557e-01,7.645851969718933105e-01,5.167647004127502441e-01,4.215646386146545410e-01,4.110050201416015625e-02
5.927178263664245605e-02,6.129899024963378906e-01,5.079815387725830078e-01,8.409470319747924805e-01,4.687529802322387695e-02,4.516372084617614746e-01,3.928497433662414551e-02
5.538973808288574219e-01,1.975844502449035645e-01,6.547697633504867554e-02,7.802397012710571289e-01,8.772690892219543457e-01,4.824165999889373779e-01,2.739281393587589264e-03
6.668628454208374023e-01,7.042729258537292480e-01,9.851901531219482422e-01,7.219527363777160645e-01,2.766365185379981995e-02,4.760657846927642822e-01,5.829172581434249878e-02
9.227747917175292969e-01,5.528271198272705078e-01,9.569216370582580566e-01,6.507520675659179688e-01,9.947650432586669922e-01,4.978263676166534424e-01,6.994386203587055206e-04
1.006423011422157288e-01,9.795602560043334961e-01,1.312680840492248535e-01,6.391481161117553711e-01,9.872486591339111328e-01,4.662231802940368652e-01,4.230413958430290222e-02
7.433091998100280762e-01,1.927355080842971802e-01,4.871739149093627930e-01,7.270039916038513184e-01,8.079105019569396973e-01,4.937786161899566650e-01,5.909244529902935028e-03
6.128704547882080078e-01,9.038699269294738770e-01,6.221096515655517578e-01,7.891512513160705566e-01,4.282550513744354248e-01,4.716837704181671143e-01,8.094009757041931152e-02
