controllable,controllable,controllable,environmental,controllable,environmental,output
1.883427649736404419e-01,1.563176214694976807e-01,5.023595690727233887e-01,2.439916282892227173e-01,3.186982572078704834e-01,2.570724189281463623e-01,-9.472929835319519043e-01
3.994797766208648682e-01,8.595656752586364746e-01,5.504423975944519043e-01,1.226261779665946960e-01,3.055438995361328125e-01,8.360508084297180176e-02,-4.297812879085540771e-01
4.009784162044525146e-01,8.640583753585815430e-01,5.551627874374389648e-01,1.897994130849838257e-01,2.977808713912963867e-01,1.079534366726875305e-01,-7.154091000556945801e-01
4.032883942127227783e-01,8.754792809486389160e-01,6.112203001976013184e-01,2.212922573089599609e-01,2.699278891086578369e-01,4.757327586412429810e-02,-9.350656867027282715e-01
1.787502169609069824e-01,1.559533327817916870e-01,5.147082805633544922e-01,1.606164872646331787e-01,3.240475952625274658e-01,2.330624163150787354e-01,-7.483089566230773926e-01
3.937312662601470947e-01,8.269582390785217285e-01,5.217137336730957031e-01,1.797968745231628418e-01,3.116973042488098145e-01,1.844941675662994385e-01,-5.755253434181213379e-01
1.722016632556915283e-01,1.582062095403671265e-01,5.231115818023681641e-01,1.137582063674926758e-01,3.298959136009216309e-01,1.887625455856323242e-01,-5.064663887023925781e-01
1.625840365886688232e-01,1.559669822454452515e-01,5.316628217697143555e-01,3.805581107735633850e-02,3.394137024879455566e-01,2.434015870094299316e-01,-6.044973134994506836e-01
4.031344056129455566e-01,8.744650483131408691e-01,6.022945046424865723e-01,2.399875819683074951e-01,2.742950618267059326e-01,7.000927627086639404e-02,-1.052328586578369141e+00
3.987276256084442139e-01,8.614802956581115723e-01,5.581162571907043457e-01,3.594047948718070984e-02,3.128833174705505371e-01,1.213385351002216339e-02,-1.850321590900421143e-01
1.579692363739013672e-01,1.621832102537155151e-01,5.376907587051391602e-01,1.949077844619750977e-02,3.507751822471618652e-01,1.125541701912879944e-01,-2.231446206569671631e-01
4.011141657829284668e-01,8.679382205009460449e-01,5.676922202110290527e-01,9.898493438959121704e-02,2.975525557994842529e-01,2.724876627326011658e-02,-3.466985523700714111e-01
1.633680164813995361e-01,1.613506972789764404e-01,5.328637361526489258e-01,5.507790669798851013e-02,3.412490487098693848e-01,1.327100843191146851e-01,-2.886877059936523438e-01
3.939107954502105713e-01,8.287708759307861328e-01,5.235093235969543457e-01,1.708122342824935913e-01,3.118760883808135986e-01,1.773303896188735962e-01,-5.491684079170227051e-01
4.006191492080688477e-01,8.610098958015441895e-01,5.469686388969421387e-01,2.258832603693008423e-01,2.992976307868957520e-01,1.411019563674926758e-01,-8.670560717582702637e-01
4.016355574131011963e-01,8.684747219085693359e-01,5.684068202972412109e-01,1.565388441085815430e-01,2.931930720806121826e-01,6.387955695390701294e-02,-5.741583704948425293e-01
1.726911216974258423e-01,1.568163633346557617e-01,5.219339728355407715e-01,1.167309731245040894e-01,3.289130628108978271e-01,2.093633115291595459e-01,-5.888873934745788574e-01
4.023211598396301270e-01,8.694626688957214355e-01,5.711758136749267578e-01,2.733130156993865967e-01,2.877656221389770508e-01,1.282996684312820435e-01,-1.193274259567260742e+00
4.026798009872436523e-01,8.738213181495666504e-01,5.933101177215576172e-01,1.366560161113739014e-01,2.797329127788543701e-01,7.978643290698528290e-03,-4.756252169609069824e-01
1.765600442886352539e-01,1.582243591547012329e-01,5.183617472648620605e-01,1.450571715831756592e-01,3.263418674468994141e-01,1.988741904497146606e-01,-5.780802965164184570e-01
3.981604576110839844e-01,8.569331765174865723e-01,5.510853528976440430e-01,6.941850483417510986e-02,3.122042417526245117e-01,5.583297461271286011e-02,-2.668738663196563721e-01
4.032980203628540039e-01,8.747272491455078125e-01,6.067090630531311035e-01,3.015079200267791748e-01,2.723191082477569580e-01,1.038488671183586121e-01,-1.458658099174499512e+00
4.031155705451965332e-01,8.738899827003479004e-01,5.983490943908691406e-01,2.695001661777496338e-01,2.760095298290252686e-01,9.329739958047866821e-02,-1.237095355987548828e+00
3.926828801631927490e-01,8.429157137870788574e-01,5.481325984001159668e-01,4.262717906385660172e-03,3.291459977626800537e-01,4.183311760425567627e-02,-1.381475180387496948e-01
1.604146212339401245e-01,1.569332331418991089e-01,5.339548587799072266e-01,2.639813721179962158e-02,3.430838882923126221e-01,2.184183746576309204e-01,-4.980570971965789795e-01
1.567833274602890015e-01,1.592575013637542725e-01,5.377264022827148438e-01,7.238209713250398636e-03,3.509297370910644531e-01,1.663225889205932617e-01,-3.276106119155883789e-01
3.973316252231597900e-01,8.441546559333801270e-01,5.285283923149108887e-01,2.009902149438858032e-01,3.076144456863403320e-01,1.709022521972656250e-01,-6.860286593437194824e-01
3.953008651733398438e-01,8.290605545043945312e-01,5.136779546737670898e-01,2.586113214492797852e-01,3.081335127353668213e-01,2.234359681606292725e-01,-8.357496857643127441e-01
1.746556907892227173e-01,1.574801951646804810e-01,5.201383829116821289e-01,1.311477422714233398e-01,3.275518715381622314e-01,2.035109549760818481e-01,-5.821281671524047852e-01
1.663310527801513672e-01,1.553386896848678589e-01,5.278610587120056152e-01,6.452029943466186523e-02,3.345244824886322021e-01,2.479350417852401733e-01,-6.689498424530029297e-01
4.033206105232238770e-01,8.757755756378173828e-01,6.135624647140502930e-01,2.071630209684371948e-01,2.684141695499420166e-01,3.480892628431320190e-02,-8.448671698570251465e-01
3.983064293861389160e-01,8.452415466308593750e-01,5.222507119178771973e-01,2.890044450759887695e-01,3.044573366641998291e-01,2.149865031242370605e-01,-1.008113503456115723e+00
1.618348062038421631e-01,1.596879363059997559e-01,5.335649847984313965e-01,4.405373707413673401e-02,3.425588011741638184e-01,1.523069143295288086e-01,-3.267716765403747559e-01
4.029083251953125000e-01,8.731252551078796387e-01,5.916720628738403320e-01,2.490962296724319458e-01,2.789745032787322998e-01,8.773361891508102417e-02,-1.098989129066467285e+00
3.994646370410919189e-01,8.572310805320739746e-01,5.442838072776794434e-01,1.674200296401977539e-01,3.041990101337432861e-01,1.199581623077392578e-01,-5.952354669570922852e-01
4.032213389873504639e-01,8.749978542327880859e-01,6.071065664291381836e-01,2.302129864692687988e-01,2.719971239566802979e-01,5.848801508545875549e-02,-9.917672872543334961e-01
