evaluation,mape
2.000000000000000000e+00,7.974453501952709633e-01
1.000000000000000000e+01,9.020140415686658253e-01
2.000000000000000000e+01,8.679492969457345275e-01
3.000000000000000000e+01,8.718962300636478036e-01
4.000000000000000000e+01,7.954234501530141888e-01
5.000000000000000000e+01,7.854328764379147065e-01
6.000000000000000000e+01,3.266730213522746618e-01
7.000000000000000000e+01,3.053439689567809534e-01
8.000000000000000000e+01,2.558814667764812700e-01
9.000000000000000000e+01,2.191644440732175847e-01
1.000000000000000000e+02,2.485234550268627940e-01
