controllable,controllable,controllable,environmental,controllable,environmental,output
3.997683823108673096e-01,8.599198460578918457e-01,5.495995879173278809e-01,1.439051926136016846e-01,3.036799430847167969e-01,9.616485238075256348e-02,-5.085747241973876953e-01
4.012001752853393555e-01,8.629964590072631836e-01,5.491218566894531250e-01,2.799132168292999268e-01,2.960430979728698730e-01,1.634655743837356567e-01,-1.136199593544006348e+00
1.690392643213272095e-01,1.532163918018341064e-01,5.243516564369201660e-01,5.190930142998695374e-02,3.306842744350433350e-01,4.001982212066650391e-01,-1.384416222572326660e+00
4.041965305805206299e-01,8.795735836029052734e-01,6.975868344306945801e-01,3.948107361793518066e-01,2.324836403131484985e-01,8.920101076364517212e-02,-2.251304388046264648e+00
4.010170400142669678e-01,8.611791133880615234e-01,5.447373986244201660e-01,2.906758487224578857e-01,2.974100112915039062e-01,1.754479408264160156e-01,-1.162249088287353516e+00
3.990479111671447754e-01,8.489956855773925781e-01,5.244269371032714844e-01,3.099887073040008545e-01,3.030575215816497803e-01,2.181520015001296997e-01,-1.103144168853759766e+00
1.990298479795455933e-01,1.527181267738342285e-01,4.823004603385925293e-01,4.206140041351318359e-01,3.136291801929473877e-01,3.707042038440704346e-01,-1.432196378707885742e+00
1.687598675489425659e-01,1.545830368995666504e-01,5.251107811927795410e-01,7.907848805189132690e-02,3.316644132137298584e-01,2.662891745567321777e-01,-7.767279148101806641e-01
4.037491381168365479e-01,8.768548369407653809e-01,6.373361349105834961e-01,4.495325088500976562e-01,2.599155008792877197e-01,1.599576026201248169e-01,-2.254873275756835938e+00
1.928779184818267822e-01,1.497913748025894165e-01,4.905667603015899658e-01,2.604819238185882568e-01,3.152847290039062500e-01,4.206697046756744385e-01,-2.142937183380126953e+00
4.041495621204376221e-01,8.792343735694885254e-01,6.884734630584716797e-01,4.300881028175354004e-01,2.372775673866271973e-01,1.152509674429893494e-01,-2.410212039947509766e+00
1.880456209182739258e-01,1.517404466867446899e-01,4.996684491634368896e-01,2.309170514345169067e-01,3.178110718727111816e-01,3.330830931663513184e-01,-1.444410800933837891e+00
3.996178805828094482e-01,8.604639172554016113e-01,5.521892905235290527e-01,1.165729165077209473e-01,3.051664829254150391e-01,7.624266296625137329e-02,-4.093252122402191162e-01
1.877183914184570312e-01,1.503299623727798462e-01,4.991912543773651123e-01,2.075249105691909790e-01,3.176251351833343506e-01,3.980987668037414551e-01,-1.903070688247680664e+00
4.034684896469116211e-01,8.755961060523986816e-01,6.167939305305480957e-01,3.232319056987762451e-01,2.679656744003295898e-01,1.071669384837150574e-01,-1.620538234710693359e+00
1.687773913145065308e-01,1.572589576244354248e-01,5.262112617492675781e-01,8.911395072937011719e-02,3.327707946300506592e-01,1.982050687074661255e-01,-5.124795436859130859e-01
