controllable,controllable,controllable,environmental,controllable,environmental,output
1.925413459539413452e-01,1.547437310218811035e-01,5.004957914352416992e-01,1.481410712003707886e-01,3.144034147262573242e-01,7.177371978759765625e-01,-2.804786682128906250e+00
1.947764605283737183e-01,1.509657651185989380e-01,4.904972016811370850e-01,1.921525150537490845e-01,3.140370249748229980e-01,6.432207226753234863e-01,-3.125760078430175781e+00
2.108899950981140137e-01,3.943618535995483398e-01,8.159905076026916504e-01,7.391674518585205078e-01,1.641552001237869263e-01,8.019219040870666504e-01,-8.082390427589416504e-01
1.937638223171234131e-01,1.648212820291519165e-01,5.161837339401245117e-01,1.391265541315078735e-01,3.122207224369049072e-01,8.115073442459106445e-01,-2.346663713455200195e+00
2.039738595485687256e-01,1.639070212841033936e-01,5.036073923110961914e-01,5.704500079154968262e-01,3.087958395481109619e-01,7.515099048614501953e-01,-1.407022237777709961e+00
1.984337717294692993e-01,1.506898105144500732e-01,4.830217957496643066e-01,5.880967974662780762e-01,3.130140602588653564e-01,5.280497074127197266e-01,-1.187359809875488281e+00
2.153293490409851074e-01,3.491935431957244873e-01,7.806097865104675293e-01,6.004809141159057617e-01,2.348206937313079834e-01,8.264300823211669922e-01,-1.197925567626953125e+00
2.021081000566482544e-01,1.486938446760177612e-01,4.728254675865173340e-01,3.914625644683837891e-01,3.118242919445037842e-01,5.272717475891113281e-01,-2.568135976791381836e+00
1.988739371299743652e-01,1.488934606313705444e-01,4.791860282421112061e-01,3.215568065643310547e-01,3.129704892635345459e-01,4.940125048160552979e-01,-2.640357494354248047e+00
1.931608468294143677e-01,1.493999361991882324e-01,4.899930953979492188e-01,2.372279167175292969e-01,3.150434792041778564e-01,4.813405871391296387e-01,-2.582099437713623047e+00
2.060793787240982056e-01,1.497177332639694214e-01,4.677085578441619873e-01,3.901972174644470215e-01,3.103218376636505127e-01,6.618986725807189941e-01,-2.948195934295654297e+00
2.088232338428497314e-01,1.557284891605377197e-01,4.773508608341217041e-01,4.306339919567108154e-01,3.086799383163452148e-01,7.832223773002624512e-01,-2.368407964706420898e+00
1.945270895957946777e-01,1.494289636611938477e-01,4.880020320415496826e-01,2.290447801351547241e-01,3.144052028656005859e-01,5.397420525550842285e-01,-2.933276176452636719e+00
2.087802141904830933e-01,1.575293689966201782e-01,4.819189608097076416e-01,3.678185939788818359e-01,3.084110915660858154e-01,8.177284002304077148e-01,-2.527822494506835938e+00
1.956742256879806519e-01,1.638959497213363647e-01,5.124631524085998535e-01,6.650876998901367188e-01,3.116970658302307129e-01,6.673801541328430176e-01,-8.331612348556518555e-01
1.944194883108139038e-01,1.497831940650939941e-01,4.888563454151153564e-01,2.134982943534851074e-01,3.143755793571472168e-01,5.746650099754333496e-01,-3.052941322326660156e+00
2.045624405145645142e-01,1.503350287675857544e-01,4.720265865325927734e-01,5.088170170783996582e-01,3.107200860977172852e-01,6.326391100883483887e-01,-2.007154703140258789e+00
1.960168778896331787e-01,1.517533212900161743e-01,4.883979558944702148e-01,6.210401654243469238e-01,3.139319419860839844e-01,5.144376754760742188e-01,-9.470897316932678223e-01
1.879775524139404297e-01,1.502146720886230469e-01,4.989888370037078857e-01,1.740065962076187134e-01,3.173044621944427490e-01,5.014153718948364258e-01,-2.535234689712524414e+00
1.970959901809692383e-01,1.489538401365280151e-01,4.826659262180328369e-01,2.895884513854980469e-01,3.135392069816589355e-01,4.913787841796875000e-01,-2.672167539596557617e+00
