controllable,controllable,controllable,environmental,controllable,environmental,output
2.052115648984909058e-01,1.539940983057022095e-01,4.794774651527404785e-01,5.354195237159729004e-01,3.099626302719116211e-01,7.014352679252624512e-01,-1.765581369400024414e+00
2.020297944545745850e-01,1.761476248502731323e-01,5.301952362060546875e-01,5.957998037338256836e-01,3.073523938655853271e-01,7.629227638244628906e-01,-1.204640150070190430e+00
2.030007988214492798e-01,1.577456146478652954e-01,4.914428591728210449e-01,5.803417563438415527e-01,3.100786507129669189e-01,7.067756056785583496e-01,-1.395385265350341797e+00
2.005738615989685059e-01,1.499889343976974487e-01,4.780477285385131836e-01,5.516316294670104980e-01,3.122414648532867432e-01,5.419323444366455078e-01,-1.484002947807312012e+00
2.065248787403106689e-01,1.557552367448806763e-01,4.814103245735168457e-01,5.163910388946533203e-01,3.093104064464569092e-01,7.372190952301025391e-01,-1.864858627319335938e+00
1.912070661783218384e-01,4.097381830215454102e-01,8.251104950904846191e-01,9.734743237495422363e-01,1.156040802597999573e-01,6.675615310668945312e-01,-2.597247362136840820e-01
1.876738965511322021e-01,1.607910245656967163e-01,5.148050189018249512e-01,7.254831194877624512e-01,3.159755766391754150e-01,5.824100971221923828e-01,-5.064255595207214355e-01
2.055734992027282715e-01,3.675379157066345215e-01,7.908062338829040527e-01,7.545305490493774414e-01,2.139057070016860962e-01,7.137092351913452148e-01,-5.237703919410705566e-01
2.031126767396926880e-01,1.505673825740814209e-01,4.752559959888458252e-01,5.387842655181884766e-01,3.111610710620880127e-01,6.154488325119018555e-01,-1.734066963195800781e+00
1.938019990921020508e-01,2.792973518371582031e-01,6.833204030990600586e-01,7.312116026878356934e-01,2.817913293838500977e-01,6.818478107452392578e-01,-5.171231627464294434e-01
1.948996186256408691e-01,4.091666638851165771e-01,8.257161378860473633e-01,9.185643792152404785e-01,1.175808086991310120e-01,7.278378605842590332e-01,-4.355622231960296631e-01
1.984294950962066650e-01,1.511035561561584473e-01,4.825207591056823730e-01,5.638512969017028809e-01,3.133469820022583008e-01,4.724093973636627197e-01,-1.182456135749816895e+00
1.906148493289947510e-01,1.554395556449890137e-01,5.028042793273925781e-01,6.932401657104492188e-01,3.156034648418426514e-01,5.518916249275207520e-01,-6.206636428833007812e-01
1.958564519882202148e-01,4.094910621643066406e-01,8.262344598770141602e-01,9.124714732170104980e-01,1.163580119609832764e-01,7.443837523460388184e-01,-4.905185997486114502e-01
2.064740806818008423e-01,3.958333134651184082e-01,8.160548806190490723e-01,7.835599184036254883e-01,1.602499485015869141e-01,7.591797113418579102e-01,-6.144891977310180664e-01
1.746114939451217651e-01,1.707001477479934692e-01,5.355715751647949219e-01,8.201960325241088867e-01,3.239918947219848633e-01,5.234289169311523438e-01,-2.066799998283386230e-01
3.951999843120574951e-01,8.411340117454528809e-01,6.142107248306274414e-01,9.535118937492370605e-01,3.016954064369201660e-01,4.615254104137420654e-01,-6.832996755838394165e-02
1.817148178815841675e-01,1.736332625150680542e-01,5.370904207229614258e-01,7.741593122482299805e-01,3.170101344585418701e-01,5.923254489898681641e-01,-3.445975184440612793e-01
1.999293714761734009e-01,1.505257487297058105e-01,4.788256585597991943e-01,5.098697543144226074e-01,3.128349483013153076e-01,4.569828808307647705e-01,-1.460604786872863770e+00
1.959817707538604736e-01,1.596059352159500122e-01,5.043936967849731445e-01,6.590026021003723145e-01,3.122940659523010254e-01,6.478791832923889160e-01,-8.672972321510314941e-01
2.113447934389114380e-01,3.784310221672058105e-01,8.034049868583679199e-01,7.103316187858581543e-01,1.971251219511032104e-01,7.787889242172241211e-01,-7.830442190170288086e-01
1.939976960420608521e-01,1.526901721954345703e-01,4.926998019218444824e-01,6.455364823341369629e-01,3.148379325866699219e-01,5.036849379539489746e-01,-7.885913252830505371e-01
1.747254580259323120e-01,1.999571919441223145e-01,5.695062279701232910e-01,8.256074786186218262e-01,3.161894381046295166e-01,5.869387984275817871e-01,-2.204633057117462158e-01
2.013104557991027832e-01,1.494123488664627075e-01,4.752181768417358398e-01,4.867436885833740234e-01,3.121729493141174316e-01,4.970019161701202393e-01,-1.798704266548156738e+00
1.655499935150146484e-01,1.847674399614334106e-01,5.494422912597656250e-01,8.902536630630493164e-01,3.347575068473815918e-01,4.839676320552825928e-01,-9.931151568889617920e-02
1.896226853132247925e-01,4.109888672828674316e-01,8.266425728797912598e-01,9.988291859626770020e-01,1.104179918766021729e-01,6.766557693481445312e-01,-2.774052321910858154e-01
2.375427633523941040e-01,4.074223637580871582e-01,8.089525103569030762e-01,9.851455092430114746e-01,1.488147526979446411e-01,5.473603606224060059e-01,-7.804073393344879150e-02
2.033875882625579834e-01,3.791707456111907959e-01,7.998756766319274902e-01,7.922847270965576172e-01,1.959797143936157227e-01,6.962589621543884277e-01,-4.246349632740020752e-01
2.036915421485900879e-01,1.491623371839523315e-01,4.709765315055847168e-01,4.783031046390533447e-01,3.112257719039916992e-01,5.741320252418518066e-01,-2.155663967132568359e+00
1.948319226503372192e-01,1.525172293186187744e-01,4.907091259956359863e-01,6.306106448173522949e-01,3.146667182445526123e-01,4.861499369144439697e-01,-8.318271040916442871e-01
1.983669996261596680e-01,3.975216448307037354e-01,8.117693066596984863e-01,8.971896767616271973e-01,1.569244861602783203e-01,6.347671151161193848e-01,-2.125513255596160889e-01
1.991335004568099976e-01,4.024746417999267578e-01,8.154910802841186523e-01,9.313977360725402832e-01,1.432856321334838867e-01,6.206694245338439941e-01,-1.768419146537780762e-01
1.981903463602066040e-01,1.629453748464584351e-01,5.080941915512084961e-01,6.404244303703308105e-01,3.108853697776794434e-01,6.864245533943176270e-01,-9.803142547607421875e-01
1.970495581626892090e-01,1.512999683618545532e-01,4.860833287239074707e-01,6.069794893264770508e-01,3.135372400283813477e-01,5.186416506767272949e-01,-1.042126774787902832e+00
2.132739275693893433e-01,3.406435549259185791e-01,7.714232802391052246e-01,6.193554997444152832e-01,2.427233457565307617e-01,8.008172512054443359e-01,-1.089671134948730469e+00
1.869807392358779907e-01,1.903824508190155029e-01,5.587434172630310059e-01,7.403429746627807617e-01,3.104861080646514893e-01,6.559404134750366211e-01,-4.764643609523773193e-01
1.764919906854629517e-01,1.663772463798522949e-01,5.263545513153076172e-01,8.088186383247375488e-01,3.257126510143280029e-01,4.682780206203460693e-01,-1.998761594295501709e-01
2.037444114685058594e-01,1.585482656955718994e-01,4.921434521675109863e-01,5.710843801498413086e-01,3.097267448902130127e-01,7.209245562553405762e-01,-1.451260805130004883e+00
2.085890024900436401e-01,3.365014791488647461e-01,7.637168169021606445e-01,6.751870512962341309e-01,2.464283108711242676e-01,7.504768967628479004e-01,-8.031855225563049316e-01
1.903511732816696167e-01,3.366409838199615479e-01,7.418901324272155762e-01,8.330428004264831543e-01,2.496510297060012817e-01,6.102483868598937988e-01,-2.214162051677703857e-01
2.189892381429672241e-01,4.011190533638000488e-01,8.055337667465209961e-01,9.581474661827087402e-01,1.593289673328399658e-01,5.623364448547363281e-01,-9.619653970003128052e-02
1.673448681831359863e-01,1.837702542543411255e-01,5.500829219818115234e-01,8.739286661148071289e-01,3.301742374897003174e-01,5.067564845085144043e-01,-1.222878023982048035e-01
1.924417763948440552e-01,1.536110043525695801e-01,4.970487058162689209e-01,6.697340011596679688e-01,3.151795566082000732e-01,5.302750468254089355e-01,-7.077214121818542480e-01
1.977281123399734497e-01,3.740602731704711914e-01,7.883089184761047363e-01,8.478683829307556152e-01,2.058711051940917969e-01,6.286542415618896484e-01,-2.317300289869308472e-01
2.092508077621459961e-01,3.972032368183135986e-01,8.178368806838989258e-01,7.607148885726928711e-01,1.567194312810897827e-01,7.926701307296752930e-01,-7.507966160774230957e-01
2.014049142599105835e-01,4.088852703571319580e-01,8.262656331062316895e-01,8.670976161956787109e-01,1.189016327261924744e-01,7.899907231330871582e-01,-6.659800410270690918e-01
1.945839375257492065e-01,4.065674543380737305e-01,8.213479518890380859e-01,9.405361413955688477e-01,1.279230713844299316e-01,6.512386202812194824e-01,-2.307348698377609253e-01
2.009513825178146362e-01,4.071706533432006836e-01,8.247548341751098633e-01,8.564831614494323730e-01,1.251733303070068359e-01,7.699471712112426758e-01,-5.990252494812011719e-01
2.041225433349609375e-01,1.496762186288833618e-01,4.712988734245300293e-01,4.982988536357879639e-01,3.109766542911529541e-01,6.058197021484375000e-01,-2.062819957733154297e+00
