controllable,controllable,controllable,environmental,controllable,environmental,output
8.227138939654017324e-01,9.895642011177315789e-01,3.655526558136823478e-01,9.168883151807815102e-01,3.029602827619948258e-01,6.897851648023264337e-01,2.013582221086681820e-03
2.302761524915695190e-01,9.443690180778503418e-01,3.822345733642578125e-01,9.654645323753356934e-01,4.344027638435363770e-01,6.687982082366943359e-01,6.855531595647335052e-03
1.203579008579254150e-01,7.312881946563720703e-02,1.259156614542007446e-01,8.836253881454467773e-01,9.312085509300231934e-01,6.718851923942565918e-01,2.793813589960336685e-03
7.900397181510925293e-01,2.463415712118148804e-01,9.006885290145874023e-01,9.454643726348876953e-01,7.760047167539596558e-02,6.325440406799316406e-01,1.246047317981719971e-01
4.072952270507812500e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.911898732185363770e-01,6.747797727584838867e-01,6.917247083038091660e-04
5.060889199376106262e-02,9.246113896369934082e-01,1.420803517103195190e-01,9.100086688995361328e-01,2.047640271484851837e-02,6.791774034500122070e-01,2.136041643097996712e-03
3.775689750909805298e-02,2.000253498554229736e-01,9.501335620880126953e-01,9.601327180862426758e-01,3.936644494533538818e-01,6.928968429565429688e-01,9.344999492168426514e-02
2.691643498837947845e-02,5.474194884300231934e-01,9.069390892982482910e-01,8.865146040916442871e-01,8.896116614341735840e-01,7.371960282325744629e-01,6.612188182771205902e-03
2.458353154361248016e-02,1.326860338449478149e-01,1.000000000000000000e+00,8.451855778694152832e-01,1.218298654974129644e-17,7.014043331146240234e-01,9.983055293560028076e-02
1.301541030406951904e-01,8.460914492607116699e-01,8.276674151420593262e-01,9.155217409133911133e-01,7.142553478479385376e-02,6.628580093383789062e-01,4.198952764272689819e-02
6.565473079681396484e-01,3.720500469207763672e-01,1.000000000000000000e+00,9.339902400970458984e-01,4.487036168575286865e-02,6.225970387458801270e-01,9.714715927839279175e-02
9.896525144577026367e-01,7.771244645118713379e-02,1.574899939358496363e-17,9.941626191139221191e-01,1.294346898794174194e-01,6.530191302299499512e-01,1.759054372087121010e-03
9.767073392868041992e-01,7.550823688507080078e-02,8.109817504882812500e-01,1.000000000000000000e+00,1.115452647209167480e-01,6.043674945831298828e-01,4.140643030405044556e-02
9.048348069190979004e-01,9.765350818634033203e-02,9.354161024093627930e-01,1.000000000000000000e+00,6.580601632595062256e-02,6.276363134384155273e-01,5.057591944932937622e-02
6.064833402633666992e-01,3.686039447784423828e-01,9.985449314117431641e-01,1.000000000000000000e+00,3.805807828903198242e-01,6.574786305427551270e-01,7.735197991132736206e-02
9.122127294540405273e-01,9.702236056327819824e-01,9.960843920707702637e-01,1.000000000000000000e+00,8.969448506832122803e-02,6.967151165008544922e-01,8.979944512248039246e-03
7.746202349662780762e-01,2.644840478897094727e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.506265997886657715e-01,9.504377096891403198e-02
3.738155364990234375e-01,3.071768581867218018e-01,2.065819203853607178e-01,9.917580485343933105e-01,1.925474405288696289e-02,6.460583806037902832e-01,5.578421987593173981e-03
5.372540950775146484e-01,2.777318954467773438e-01,8.015594482421875000e-01,9.558480381965637207e-01,3.323291838169097900e-01,6.192243695259094238e-01,1.009688451886177063e-01
