controllable,controllable,controllable,environmental,controllable,environmental,output
5.271059416985890422e-01,7.049391798039175150e-01,1.348940823758204566e-01,4.704899029496407703e-01,2.254115781600206647e-01,2.162075727037139350e-01,1.170195461057022435e+00
1.879982501268386841e-01,4.921197593212127686e-01,4.578965306282043457e-01,5.323158502578735352e-01,4.072718322277069092e-01,2.576101124286651611e-01,5.151094198226928711e-01
5.595664978027343750e-01,7.665874958038330078e-01,1.179660297930240631e-02,6.148933172225952148e-01,3.151869475841522217e-01,2.548218667507171631e-01,9.758278131484985352e-01
4.848039150238037109e-01,6.224059462547302246e-01,3.043809235095977783e-01,7.000549435615539551e-01,9.630022197961807251e-02,2.236620783805847168e-01,8.872115015983581543e-01
6.831818819046020508e-01,1.103717014193534851e-01,7.436552643775939941e-01,7.093715071678161621e-01,2.734065353870391846e-01,2.353124320507049561e-01,5.264285579323768616e-02
9.681241818237340774e-17,7.282692665796928122e-17,1.366843730211257935e-01,7.101759910583496094e-01,1.000000000000000000e+00,1.888657212257385254e-01,2.076358767226338387e-03
8.389885425567626953e-01,9.432376027107238770e-01,2.613415755331516266e-02,6.284632682800292969e-01,4.653425304286489927e-18,1.991873383522033691e-01,8.294533938169479370e-02
2.103405418878878013e-16,7.058134675025939941e-01,1.000000000000000000e+00,5.512658953666687012e-01,1.000000000000000000e+00,1.568343043327331543e-01,1.169358193874359131e-01
5.235441327095031738e-01,1.000000000000000000e+00,2.885720729827880859e-01,4.669776260852813721e-01,8.491665124893188477e-01,1.829778254032135010e-01,1.395287156105041504e+00
5.254346132278442383e-01,2.470256777998144579e-17,1.000000000000000000e+00,4.284218847751617432e-01,1.000000000000000000e+00,1.670652925968170166e-01,3.788685891777276993e-03
5.112832784652709961e-01,1.000000000000000000e+00,1.180089041590690613e-01,3.896923065185546875e-01,1.000000000000000000e+00,2.153421789407730103e-01,9.722710251808166504e-01
5.439888238906860352e-01,1.000000000000000000e+00,2.989925742149353027e-01,3.547315895557403564e-01,5.294661521911621094e-01,2.337440997362136841e-01,7.373043298721313477e-01
4.045806825160980225e-01,4.925979673862457275e-01,9.420628441561811756e-16,2.743399441242218018e-01,3.191965818405151367e-01,2.458112686872482300e-01,5.580606460571289062e-01
6.594598889350891113e-01,8.321264386177062988e-02,6.245004513516505540e-17,3.098357617855072021e-01,5.602669119834899902e-01,2.754054069519042969e-01,1.373369544744491577e-01
3.094363808631896973e-01,8.765947222709655762e-01,5.174663066864013672e-01,2.498988658189773560e-01,1.000448241829872131e-01,3.156264424324035645e-01,4.314492940902709961e-01
6.615787744522094727e-01,6.090272665023803711e-01,1.319754421710968018e-01,2.761599123477935791e-01,9.497696161270141602e-01,2.693328261375427246e-01,1.015912666916847229e-01
1.300524752214477723e-15,1.000000000000000000e+00,1.000000000000000000e+00,2.375775128602981567e-01,7.943069338798522949e-01,2.461940497159957886e-01,3.126238286495208740e-02
4.937343895435333252e-01,9.949313402175903320e-01,6.773365288972854614e-02,3.107680976390838623e-01,4.786961078643798828e-01,2.705181539058685303e-01,5.954573154449462891e-01
3.908151686191558838e-01,9.574030637741088867e-01,3.043835163116455078e-01,3.772472143173217773e-01,9.495436549186706543e-01,2.322177588939666748e-01,1.125273704528808594e+00
4.511845409870147705e-01,1.000000000000000000e+00,2.876403033733367920e-01,4.569834470748901367e-01,1.000000000000000000e+00,2.022775709629058838e-01,1.501255750656127930e+00
4.525304436683654785e-01,1.000000000000000000e+00,2.878815829753875732e-01,4.800509512424468994e-01,1.000000000000000000e+00,2.091227471828460693e-01,1.523137569427490234e+00
1.148682534694671631e-01,9.085949063301086426e-01,1.820202544331550598e-02,4.086049497127532959e-01,3.041626214981079102e-01,2.520157694816589355e-01,3.620560467243194580e-01
4.517356753349304199e-01,0.000000000000000000e+00,3.046780824661254883e-01,4.438513517379760742e-01,1.000000000000000000e+00,2.915508449077606201e-01,2.930044941604137421e-02
4.373235702514648438e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.263201594352722168e-01,5.039997823805490498e-18,3.259289562702178955e-01,8.658447265625000000e-01
9.311158061027526855e-01,1.682027615606784821e-02,1.894906349480152130e-02,5.289781689643859863e-01,7.226492166519165039e-01,3.572941720485687256e-01,7.400861009955406189e-03
2.986683137714862823e-02,2.226953767240047455e-02,2.343332320451736450e-01,5.284231901168823242e-01,8.749608993530273438e-01,4.046947956085205078e-01,4.644628614187240601e-02
4.126134216785430908e-01,7.952493429183959961e-01,1.532553285360336304e-01,6.219010949134826660e-01,6.398709118366241455e-02,4.315994977951049805e-01,3.744935989379882812e-01
4.811870157718658447e-01,1.000000000000000000e+00,3.548474907875061035e-01,6.996684670448303223e-01,9.619023203849792480e-01,4.452218115329742432e-01,2.028251886367797852e-01
