controllable,controllable,controllable,environmental,controllable,environmental,output
8.205075875631008264e-01,2.786486195609114702e-01,6.999601788373975841e-01,2.539113327565993838e-01,1.591065151637311992e-01,5.930344908194863374e-01,6.154712316215886769e-01
5.788787007331848145e-01,6.527664661407470703e-01,8.753436207771301270e-01,3.334155976772308350e-01,2.149828672409057617e-01,6.145704984664916992e-01,5.336253643035888672e-01
1.004935875535011292e-01,7.617365717887878418e-01,3.978591784834861755e-02,3.838532865047454834e-01,8.707090616226196289e-01,6.002221107482910156e-01,9.164649993181228638e-03
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.900668084621429443e-01,1.069718239959700919e-17,6.161124706268310547e-01,7.886625826358795166e-02
6.814714903372807693e-17,1.000000000000000000e+00,5.927289724349975586e-01,2.127714902162551880e-01,9.583180546760559082e-01,6.313343048095703125e-01,8.703977614641189575e-02
0.000000000000000000e+00,3.784172609448432922e-02,1.000000000000000000e+00,1.273916512727737427e-01,1.512702703475952148e-01,6.547686457633972168e-01,6.637391448020935059e-01
5.509683035906430635e-16,1.000000000000000000e+00,1.000000000000000000e+00,7.669308036565780640e-02,1.397493332624435425e-01,6.443691849708557129e-01,4.437438771128654480e-02
1.000000000000000000e+00,2.030321061611175537e-01,1.000000000000000000e+00,1.168912202119827271e-01,1.000000000000000000e+00,6.145954132080078125e-01,1.554886548547074199e-04
3.004236519336700439e-01,5.718443915247917175e-02,9.681445360183715820e-01,1.816381067037582397e-01,1.994652003049850464e-01,6.042544245719909668e-01,1.129813551902770996e+00
3.123531043529510498e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.386476755142211914e-01,2.199209630489349365e-01,5.959080457687377930e-01,9.371337890625000000e-01
3.854870796203613281e-01,5.921990796923637390e-02,8.654918074607849121e-01,2.337102442979812622e-01,2.939832806587219238e-01,5.530925989151000977e-01,1.596096277236938477e+00
5.510221123695373535e-01,4.870542790740728378e-03,8.643172383308410645e-01,3.206987977027893066e-01,2.567056417465209961e-01,5.946482419967651367e-01,1.246387362480163574e+00
0.000000000000000000e+00,1.652257889509201050e-01,8.843582868576049805e-01,2.914125621318817139e-01,3.575450181961059570e-01,5.854396820068359375e-01,1.526222467422485352e+00
1.000000000000000000e+00,5.142508546952676354e-16,0.000000000000000000e+00,3.172247707843780518e-01,3.902603983879089355e-01,5.701691508293151855e-01,3.174925744533538818e-01
1.000000000000000000e+00,2.011923044919967651e-01,8.958932161331176758e-01,2.552740871906280518e-01,2.957814037799835205e-01,6.014313697814941406e-01,3.519495427608489990e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.295461535453796387e-01,2.585116922855377197e-01,5.211355090141296387e-01,6.178094744682312012e-01,1.255860924720764160e+00
1.942771375179290771e-01,8.198954910039901733e-02,9.882146716117858887e-01,2.240183055400848389e-01,8.570417761802673340e-01,6.195206642150878906e-01,4.185975342988967896e-02
2.203767895698547363e-01,0.000000000000000000e+00,7.854543328285217285e-01,3.013767004013061523e-01,3.408445119857788086e-01,5.899046659469604492e-01,2.075652599334716797e+00
2.311251014471054077e-01,0.000000000000000000e+00,2.227214054257111754e-15,3.224655687808990479e-01,3.630627095699310303e-01,5.846486687660217285e-01,2.001395940780639648e+00
2.287112176418304443e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.623710632324218750e-01,3.809139728546142578e-01,5.543259382247924805e-01,1.135263919830322266e+00
2.568371295928955078e-01,0.000000000000000000e+00,1.055331826210021973e-01,3.450865745544433594e-01,2.429929524660110474e-01,5.682501196861267090e-01,2.122446775436401367e+00
1.071545556187629700e-01,0.000000000000000000e+00,1.377143561840057373e-01,4.153158962726593018e-01,2.754297852516174316e-01,5.725098252296447754e-01,1.937756538391113281e+00
2.072553783655166626e-01,0.000000000000000000e+00,3.707354664802551270e-01,4.701319634914398193e-01,3.397784829139709473e-01,6.220543980598449707e-01,2.079540252685546875e+00
1.361650079488754272e-01,0.000000000000000000e+00,6.313430666923522949e-01,5.697168707847595215e-01,2.463899403810501099e-01,6.704407930374145508e-01,1.183819890022277832e+00
2.642961442470550537e-01,0.000000000000000000e+00,4.289343580603599548e-02,4.913119673728942871e-01,3.174389004707336426e-01,6.432869434356689453e-01,1.556708931922912598e+00
1.159087270498275757e-01,4.848121404647827148e-01,4.411222934722900391e-01,5.879106521606445312e-01,4.451929032802581787e-01,6.064615249633789062e-01,6.869043111801147461e-01
5.396123230457305908e-02,6.698207259178161621e-01,4.434998929500579834e-01,5.777332782745361328e-01,9.351026266813278198e-03,5.842565894126892090e-01,1.409387439489364624e-01
4.152750968933105469e-01,7.504789204429537959e-16,5.011169314384460449e-01,5.235992074012756348e-01,3.885618150234222412e-01,5.917459130287170410e-01,1.303062200546264648e+00
4.053589701652526855e-01,2.454731054604053497e-02,2.528135478496551514e-01,4.955915212631225586e-01,1.739106774330139160e-01,6.171059012413024902e-01,1.246990561485290527e+00
5.389725044369697571e-02,5.107874361306051440e-29,4.874494671821594238e-01,4.828467667102813721e-01,3.542839288711547852e-01,6.445978879928588867e-01,1.850475668907165527e+00
1.895505934953689575e-01,1.220559584908187389e-03,4.187656044960021973e-01,4.930165708065032959e-01,2.894246876239776611e-01,5.970703363418579102e-01,1.913040161132812500e+00
9.382588267326354980e-01,9.889482855796813965e-01,5.146666169166564941e-01,5.515891909599304199e-01,9.201477766036987305e-01,5.609822869300842285e-01,5.756923928856849670e-04
3.042625188827514648e-01,6.752259135246276855e-01,2.527299225330352783e-01,4.703119993209838867e-01,2.994251549243927002e-01,5.346030592918395996e-01,7.550807595252990723e-01
2.796868048608303070e-02,1.908931434154510498e-01,2.679989933967590332e-01,4.806303083896636963e-01,3.537367582321166992e-01,5.579915046691894531e-01,1.634456276893615723e+00
2.038000375032424927e-01,0.000000000000000000e+00,4.320912361145019531e-01,4.155589342117309570e-01,3.171956539154052734e-01,5.103207826614379883e-01,2.156845092773437500e+00
9.940773248672485352e-02,8.458811412647121008e-16,5.382671952247619629e-01,4.275485277175903320e-01,2.691679000854492188e-01,4.618486762046813965e-01,1.697342514991760254e+00
3.498835563659667969e-01,8.714743703603744507e-02,9.295795857906341553e-02,4.996608495712280273e-01,4.552741646766662598e-01,4.363717138767242432e-01,7.343537807464599609e-01
3.700357079505920410e-01,1.050758585333824158e-01,6.835619453340768814e-03,5.075297355651855469e-01,1.720018237829208374e-01,4.286161959171295166e-01,6.792076826095581055e-01
1.340508908033370972e-01,9.936003684997558594e-01,8.354827761650085449e-01,4.543429315090179443e-01,5.963035225868225098e-01,3.814661204814910889e-01,1.617415249347686768e-01
3.213000595569610596e-01,7.606094703078269958e-03,8.769343495368957520e-01,4.909689724445343018e-01,2.405011653900146484e-02,3.810105323791503906e-01,1.708332598209381104e-01
9.950163364410400391e-01,2.212412208318710327e-01,8.632624894380569458e-02,4.587346315383911133e-01,8.349360227584838867e-01,3.351854383945465088e-01,1.275814021937549114e-03
2.604121863842010498e-01,4.307949915528297424e-02,5.053775906562805176e-01,3.622492551803588867e-01,2.710233330726623535e-01,3.537702858448028564e-01,1.378989100456237793e+00
1.268112808465957642e-01,4.011567831039428711e-01,2.729455232620239258e-01,3.006836175918579102e-01,2.060505002737045288e-01,3.541256189346313477e-01,9.592468738555908203e-01
5.231305956840515137e-01,1.100532989948987961e-02,1.774519830942153931e-01,2.709163427352905273e-01,2.847878932952880859e-01,3.950266242027282715e-01,1.158519983291625977e+00
9.404447674751281738e-02,4.969003498554229736e-01,2.430818080902099609e-01,2.642081081867218018e-01,5.313799381256103516e-01,3.690717816352844238e-01,4.478777647018432617e-01
9.413695931434631348e-01,9.663838148117065430e-01,6.581564247608184814e-02,3.341142833232879639e-01,4.635444581508636475e-01,3.704001605510711670e-01,2.012421004474163055e-02
9.946545362472534180e-01,9.909151792526245117e-01,5.381072759628295898e-01,3.441273868083953857e-01,8.639784902334213257e-02,3.695459663867950439e-01,9.813703596591949463e-03
2.400873303413391113e-01,8.083888888359069824e-02,3.251422196626663208e-02,2.983780205249786377e-01,3.513112962245941162e-01,3.421563804149627686e-01,1.043300986289978027e+00
1.151797175407409668e-01,1.618233323097229004e-01,1.733845025300979614e-01,2.151656299829483032e-01,6.549435667693614960e-03,3.510954976081848145e-01,2.736994326114654541e-01
4.395753145217895508e-01,2.333048284053802490e-01,5.903639197349548340e-01,2.073425501585006714e-01,3.240799009799957275e-01,3.747085928916931152e-01,1.262744784355163574e+00
7.453794479370117188e-01,9.928869605064392090e-01,9.773842096328735352e-01,2.089936733245849609e-01,6.282787919044494629e-01,3.837111294269561768e-01,2.432788535952568054e-02
9.244969487190246582e-01,3.757851943373680115e-02,9.805732965469360352e-01,3.076794445514678955e-01,5.261158347129821777e-01,3.572078645229339600e-01,7.189270108938217163e-02
2.316988557577133179e-01,6.864912807941436768e-02,5.912314653396606445e-01,2.494630068540573120e-01,4.246917963027954102e-01,3.583372235298156738e-01,1.320409297943115234e+00
2.506038546562194824e-01,2.597481310367584229e-01,2.293364405632019043e-01,1.877737492322921753e-01,2.755529582500457764e-01,3.971714377403259277e-01,1.458388805389404297e+00
