evaluation,mape
2.000000000000000000e+00,8.839596258430079123e-01
1.000000000000000000e+01,3.100719452042527413e-01
2.000000000000000000e+01,1.996022422059090806e-01
3.000000000000000000e+01,4.147052730256439723e-02
4.000000000000000000e+01,3.590515175590718033e-02
5.000000000000000000e+01,3.195702252967394519e-02
6.000000000000000000e+01,3.393361720625160532e-02
7.000000000000000000e+01,3.491378488839678301e-02
8.000000000000000000e+01,3.518828059151707377e-02
9.000000000000000000e+01,3.779028455907528644e-02
1.000000000000000000e+02,2.750518826529886607e-02
